Source,Target,CN,WCN,AA,PA,Jaccard,Embedding_Cosine,Embedding_L2,Original_Score,Bio_Bonus,Common_Neighbors_Original,Weighted_Common_Neighbors_Original,Bridge_Nodes,Match,RF_Prob,GB_Prob,LR_Prob,ML_Score,Original_Score_Norm,ML_Score_Norm,Final_AI_Score
gene expression,sxt gene,10,84.0,2.13709336958553,600,0.2631578947368421,0.31636595726013184,2.25307559967041,107.64195990783476,18,10,84.0,alexandrium;alexandrium minutum;biosynthesis;dinoflagellates;gene cluster;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;saxitoxin biosynthesis;sxta,0,0.49,0.3352091028533143,0.1338764353342148,0.37699219496007863,0.14717969068171616,0.37637208628061836,0.25031626870122214
sxta,shellfish poisoning toxin,11,42.0,2.459310221306405,2014,0.09649122807017543,0.23077532649040222,2.3130345344543457,90.2644674453845,18,11,42.0,alexandrium;alexandrium minutum;alexandrium tamarense;evolution;paralytic shellfish poisoning;paralytic shellfish toxins;pst content;saxitoxin;strains of alexandrium;toxin content;toxin profile,0,0.6,0.29546316839214654,0.5410572193654025,0.4418373061326135,0.09384497151978832,0.44151142422785933,0.25029487523842026
toxic dinoflagellate,evolution,14,101.0,3.0925603446232923,2809,0.15384615384615385,0.13574667274951935,2.3618342876434326,127.77786554081536,18,14,101.0,alexandrium;alexandrium minutum;cyanobacteria;dinoflagellates;genus alexandrium;paralytic shellfish poisoning;paralytic shellfish toxins;pyrodinium;pyrodinium bahamense;saxitoxin;stx-producing;sxta;toxin production;toxin profile,0,0.23666666666666666,0.3224674786881301,0.4569185231723026,0.301592258327962,0.2089804869891641,0.3006300316419602,0.25022278208292237
alexandrium catenella,toxicity of alexandrium,11,36.0,2.381129527515702,780,0.16666666666666666,0.26592519879341125,2.0219650268554688,74.54215594789378,12,11,36.0,alexandrium;alexandrium fundyense;gonyautoxins;nitrogen;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;temperature;toxin content;toxin production;toxin synthesis,0,0.37333333333333335,0.5862016543330024,0.5778516630482387,0.5002193268046584,0.04559030703888198,0.500158346190573,0.2501459246571429
gene transfer,biosynthesis genes,8,77.0,1.653733838927191,330,0.27586206896551724,0.39122915267944336,2.149318218231201,110.37875310116928,24,8,77.0,alexandrium;biosynthesis;dinoflagellates;evolution;paralytic shellfish poisoning;saxitoxin;saxitoxin biosynthesis;sxta,0,0.5033333333333333,0.3092728113437885,0.10238782468879747,0.3662085214741073,0.15557941214246085,0.365539483192833,0.2500614441151283
paralytic shellfish toxins,saxitoxin and its analogues,7,35.0,1.4244236402917028,1414,0.034653465346534656,0.22191019356250763,1.773316502571106,71.38948090730307,16,7,35.0,alexandrium;biosynthesis;dinoflagellates;paralytic shellfish poisoning;producing dinoflagellates;saxitoxin;saxitoxin biosynthesis,1,0.69,0.3671476851042169,0.5199133310715424,0.5115651756592626,0.03591416773040226,0.5115556754490879,0.24995284620381078
total toxins,presence of c3,10,27.0,2.285488570485308,756,0.2222222222222222,0.3195327818393707,2.3959734439849854,61.76833044719455,9,10,27.0,alexandrium;alexandrium tamarense;other saxitoxin;other saxitoxin derivatives;paralytic shellfish toxins;saxitoxin;saxitoxin derivatives;sulfocarbamoyl toxin;toxin composition;toxin profile,0,0.5533333333333333,0.5908314597982097,0.3062402495254829,0.5473730881849865,0.006385088151553364,0.5475260620059437,0.249898526386029
evolution,biosynthesis gene,12,83.0,2.5929943711644765,901,0.21052631578947367,0.197134867310524,2.346278667449951,126.76743772639212,25,12,83.0,alexandrium;alexandrium minutum;biosynthesis;cyanobacteria;dinoflagellates;genes involved;paralytic shellfish poisoning;saxitoxin;saxitoxin biosynthesis;sxta;sxtg;toxin production,0,0.3933333333333333,0.26006739704249415,0.1681437009835419,0.3041814019529346,0.20587929826287854,0.30323092319001066,0.24968752948008802
producing dinoflagellates,toxicity of alexandrium,10,34.0,2.1515984663913255,816,0.14285714285714285,0.27454128861427307,2.03098726272583,68.90112431472278,11,10,34.0,alexandrium;alexandrium fundyense;gonyautoxins;nitrogen;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxin content;toxin production;toxin synthesis,0,0.47333333333333333,0.5583130111666735,0.5167508205174877,0.5201649209684189,0.028276943871621885,0.5201944410526018,0.24963981760306286
alexandrium fundyense,sulfocarbamoyl toxins,13,78.0,2.768011574875099,2142,0.1625,0.15930409729480743,2.454399824142456,99.265654430796,11,13,78.0,alexandrium;alexandrium tamarense;dinoflagellates;dominant toxins;each toxin;gonyautoxins;gymnodinium catenatum;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;temperature;toxin composition;toxin profile,0,0.5233333333333333,0.35652708789669196,0.1898011708560161,0.40657699436728095,0.12147126921655227,0.406091123102986,0.24955020346544748
alexandrium tamarense,toxin-producing dinoflagellates,13,56.0,2.9222407941985877,1870,0.11403508771929824,0.234275221824646,2.259505033493042,100.65303824360484,17,13,56.0,alexandrium;dinoflagellates;genus alexandrium;gonyautoxins;paralytic shellfish poisoning;paralytic shellfish toxins;phylogenetic analysis;phylogeny;producing dinoflagellates;saxitoxin;toxin content;toxin profile;toxin-producing,0,0.3433333333333333,0.3798674217800479,0.7410213167542541,0.4013691758987827,0.12572940520400017,0.40085967479403356,0.2495380265195152
saxitoxin biosynthesis,growth and toxin,10,72.0,2.040829035867254,1675,0.12195121951219512,0.19082346558570862,2.114295721054077,105.90492510494232,20,10,72.0,alexandrium;alexandrium tamarense;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;phosphorus;saxitoxin;temperature;toxin content;toxin production,0,0.2966666666666667,0.4830173755954876,0.21368442141011268,0.3815437966054217,0.1418484115235205,0.38094434026270113,0.2494415794561518
phylogeny,dinoflagellates and cyanobacteria,8,39.0,1.72600577271092,306,0.22857142857142856,0.36056360602378845,1.9935355186462402,87.59342830223834,22,8,39.0,alexandrium;biosynthesis;cyanobacteria;dinoflagellates;paralytic shellfish poisoning;phylogenetic analysis;saxitoxin;saxitoxin biosynthesis,0,0.4166666666666667,0.5004833475263164,0.3249328605402177,0.44940162648384663,0.08564706132773697,0.44911006675912335,0.24920541377186087
alexandrium fundyense,toxin analogues,13,58.0,2.7382305910374196,1887,0.17333333333333334,0.16269312798976898,2.4344592094421387,101.05738343879524,17,13,58.0,alexandrium;alexandrium catenella;biosynthesis;cyanobacteria;dinoflagellates;each toxin;gonyautoxins;gymnodinium catenatum;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxin composition;toxin profile,0,0.52,0.3458276602189719,0.17954673206695318,0.3988685033161813,0.12697041494556988,0.39834765571490727,0.2490901732917717
alexandrium catenella,pst-producing,12,64.0,2.659877587126442,1235,0.16666666666666666,0.1951223909854889,2.1671695709228516,103.69942203971446,18,12,64.0,alexandrium;alexandrium pacificum;biosynthesis;dcstx;dinoflagellates;gymnodinium;gymnodinium catenatum;paralytic shellfish toxins;producing dinoflagellate;saxitoxin;sxta;toxin profile,0,0.3466666666666667,0.4006818820410014,0.49712970750148494,0.3887205784373159,0.13507931714187277,0.38815368586591104,0.24896278306769
gonyautoxins,strain of alexandrium,8,34.0,1.7458320884911716,954,0.07476635514018691,0.2200845330953598,1.9758096933364868,61.68141941605911,10,8,34.0,alexandrium;alexandrium tamarense;cellular toxin;dinoflagellates;nitrogen;phosphorus;saxitoxin;toxin production,0,0.7266666666666667,0.41451069357001685,0.47225985823913313,0.5451479992755884,0.006118342218692285,0.5452908770272905,0.2487459828825615
genus alexandrium,toxin accumulation,13,84.0,2.7490695120848088,1440,0.16455696202531644,0.19759328663349152,2.240807294845581,101.9851042010079,11,13,84.0,alexandrium;alexandrium catenella;dinoflagellates;gonyautoxins;neostx;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxic dinoflagellate;toxin composition;toxin content;toxin production;toxin profile,0,0.44333333333333336,0.36953948567779604,0.3234039533475373,0.3944434715069851,0.12981776052320249,0.39390254586414947,0.24865591392662864
dinoflagellates,n-sulfocarbamoyl toxins,11,44.0,2.5270372874358054,4845,0.04182509505703422,0.1429537534713745,2.165193557739258,73.9259459253545,9,11,44.0,alexandrium;alexandrium tamarense;dominant toxins;paralytic shellfish poisoning;paralytic shellfish toxins;presence of c3;saxitoxin;species of alexandrium;sulfocarbamoyl toxins;toxin composition;toxin profile,1,0.38,0.5260925038505604,0.8411075255293298,0.4991570044782132,0.043699045191528896,0.4990912037062753,0.24862551652316478
phosphorus,distinct toxin,10,38.0,2.129272632858597,1428,0.14492753623188406,0.277316153049469,2.05964732170105,69.24263737254172,12,9,36.0,alexandrium;alexandrium tamarense;gonyautoxins;paralytic shellfish toxins;saxitoxin;temperature;toxin composition;toxin content;toxin profile,0,0.39666666666666667,0.6186782580957556,0.48597922706500024,0.5166037184210445,0.02932511023211737,0.5166170799834723,0.24860649662022707
gonyautoxins,toxin concentrations,9,37.0,1.891322231060648,1060,0.08411214953271028,0.24221299588680267,2.033858299255371,67.64159647643712,11,9,37.0,alexandrium;alexandrium ostenfeldii;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;salinity;saxitoxin;temperature;toxin production,0,0.5933333333333334,0.48615534259833143,0.42141185275697873,0.522552189908197,0.02441122137588478,0.5225925419337214,0.24859281562691127
biosynthesis,toxic alexandrium,12,101.0,2.563652240237949,2068,0.11538461538461539,0.22223176062107086,2.2338552474975586,120.08870076503764,17,12,101.0,alexandrium;alexandrium minutum;alexandrium tamarense;cyanobacteria;dinoflagellates;genus alexandrium;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;sxt gene;sxta;toxin production,1,0.42,0.23689685916814346,0.40172918606317365,0.3266213481903891,0.18538102666472173,0.3257726879437209,0.24855727424027135
nitrogen,neurotoxin saxitoxin,9,22.0,1.908159664327034,657,0.1232876712328767,0.26873794198036194,2.112170457839966,85.99496256723049,24,9,22.0,alexandrium;alexandrium fundyense;biosynthesis;cyanobacteria;dinoflagellates;paralytic shellfish poisoning;producing dinoflagellate;saxitoxin;sxta,0,0.6133333333333333,0.34692457480909045,0.34821096071631014,0.4536167168095096,0.08074107611434517,0.45334428254249914,0.24841251900701447
pyrodinium bahamense,environmental conditions,10,53.0,2.2166116472232917,682,0.23809523809523808,0.27252450585365295,2.1468286514282227,92.47870768176269,18,10,53.0,alexandrium;biosynthesis;dinoflagellates;light;paralytic shellfish poisoning;salinity;saxitoxin;temperature;toxic dinoflagellate;toxin production,0,0.31,0.5489528501544485,0.30418666133051137,0.42889509121027536,0.10064088188599657,0.4285104855854859,0.24818220355076676
toxin profile,toxin synthesis,12,84.0,2.5022825840475122,4323,0.07894736842105263,0.150395467877388,2.2233593463897705,101.7032018965777,12,12,84.0,alexandrium;alexandrium catenella;alexandrium fundyense;alexandrium tamarense;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;producing dinoflagellates;saxitoxin;sxta;toxin content;toxin production,0,0.4166666666666667,0.3664091253575385,0.4457192143964541,0.3944431507850813,0.12895255052409743,0.39390222368700917,0.2481799034474077
cellular toxin,toxin content and composition,12,68.0,2.5487072914150044,1248,0.2033898305084746,0.2458183765411377,2.3053858280181885,89.47105009921906,12,11,66.0,alexandrium;alexandrium tamarense;gonyautoxins;nitrogen;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;temperature;toxin composition;toxin content;toxin profile,0,0.5133333333333333,0.4218853314932981,0.23418177435248244,0.43969417651523063,0.09140982781724466,0.43935857042150217,0.24798676198916056
toxin content,poisoning toxins,11,66.0,2.337719303901509,2553,0.09016393442622951,0.17974548041820526,2.412519693374634,88.0316829173607,11,11,66.0,alexandrium;alexandrium minutum;alexandrium ostenfeldii;dinoflagellates;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;strains of alexandrium;sxta,0,0.4666666666666667,0.4711143877552762,0.2277435236093889,0.44499821290524366,0.08699214531321287,0.4446866732290406,0.24795468287533534
gonyautoxins,effects of temperature,9,32.0,1.8234837132326254,954,0.08490566037735849,0.23632504045963287,1.9436697959899902,66.90499112192965,12,9,32.0,alexandrium;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;salinity;saxitoxin;temperature;toxin production;toxin profile,0,0.63,0.46225503952098734,0.40365088764578905,0.5234926085250726,0.022150444120436708,0.523537227585251,0.24777449667960316
alexandrium fundyense,horizontal gene transfer,10,85.0,2.1597963381084004,1122,0.15873015873015872,0.26253554224967957,2.2985951900482178,122.56209442594164,25,10,85.0,alexandrium;biosynthesis;cyanobacteria;dinoflagellates;gymnodinium catenatum;paralytic shellfish poisoning;saxitoxin;saxitoxin biosynthesis;saxitoxin synthesis;sxta,0,0.36,0.3034773285358809,0.1989665115178491,0.31563531541972534,0.19297232653530189,0.3147368073906957,0.2477663429202291
growth and toxin,toxins produced,8,40.0,1.5497476947440427,200,0.32,0.5037544965744019,1.5595260858535767,63.37657778053099,10,8,40.0,alexandrium;alexandrium tamarense;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxin production;toxin profile,0,0.56,0.5208860066282804,0.5218504369244694,0.5366280470065872,0.01132109488853017,0.5367322665151091,0.24775612212049067
phosphorus,saxitoxin derivatives,12,63.0,2.5867170503883123,1989,0.15384615384615385,0.23855336010456085,2.17836332321167,87.2866829312911,12,11,61.0,alexandrium;alexandrium tamarense;dominant toxins;gonyautoxins;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;temperature;toxin composition;toxin content;toxin profile,0,0.36333333333333334,0.5017176313171011,0.5092340858596728,0.4471155575778512,0.08470560339017524,0.44681362509458367,0.24765421315715905
species of alexandrium,distinct toxin,10,33.0,2.244407990729291,728,0.22727272727272727,0.31571659445762634,2.2057979106903076,64.6232689539557,9,10,33.0,alexandrium;alexandrium tamarense;genus alexandrium;other saxitoxin;other saxitoxin derivatives;paralytic shellfish toxins;saxitoxin;saxitoxin derivatives;toxin composition;toxin profile,0,0.33,0.7200465011546221,0.39576306520259086,0.5315995570975701,0.015147419299830517,0.5316809604470815,0.24758751281609345
freshwater cyanobacteria,sxtb,10,43.0,2.3319327196786586,440,0.3125,0.29868248105049133,2.337346315383911,69.59221330733325,9,10,43.0,cyanobacteria and dinoflagellates;dinoflagellates;genes involved;homologs;paralytic shellfish poisoning;producing dinoflagellates;saxitoxin;sxt genes;sxta;toxin production,0,0.74,0.38889985277556316,0.2249751459015077,0.5129474409779323,0.030398023044375083,0.5129442126278738,0.2475438083569495
marine toxins,toxin analogues,14,42.0,3.2769767883476573,851,0.30434782608695654,0.2490650713443756,2.538602352142334,64.68014270017076,9,10,34.0,dcstx;dinoflagellates;gonyautoxins;gymnodinium;gymnodinium catenatum;neosaxitoxin;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxin profile,0,0.5633333333333334,0.5206058726377089,0.448892592657332,0.5305255289179209,0.015321975283015182,0.5306020589957001,0.2471980129537234
toxic cyanobacteria,stx-producing dinoflagellates,10,35.0,2.3843629048082673,294,0.4,0.42488619685173035,2.0563266277313232,67.5393271947394,10,10,35.0,cyanobacteria;dinoflagellates;homologs;involved in stx;saxitoxin;stx-producing;sxt genes;sxta;sxtg;toxin production,0,0.2833333333333333,0.6965482576596737,0.576036535599267,0.5192111157230969,0.024097338148484387,0.5192363080324336,0.24690987459626154
gymnodinium catenatum,cyanobacteria and dinoflagellates,12,42.0,2.724974416332587,2024,0.12121212121212122,0.16555936634540558,2.41255784034729,94.97658704054194,19,12,42.0,alexandrium tamarense;cyanobacteria;dinoflagellates;evolution;genes involved;paralytic shellfish poisoning;saxitoxin;stx-producing;sxt genes;sxta;sxtg;toxin production,0,0.5066666666666667,0.33311129233031156,0.4747804860554365,0.41670036143736616,0.10830733286497074,0.41626042371514305,0.2468862237475483
sxta,differences in toxin,11,42.0,2.4040238219302053,2544,0.09243697478991597,0.17060036957263947,2.2079172134399414,96.21752642883249,21,11,42.0,alexandrium;alexandrium fundyense;dinoflagellates;nitrogen;phosphorus;producing dinoflagellates;saxitoxin;strains of alexandrium;toxin content;toxin production;toxin profile,0,0.36,0.43229579123719253,0.515925600093136,0.4117404556279099,0.11211600399024763,0.4112780129386542,0.24673890801703058
