Source,Target,Relation,Source_Type,Target_Type,Weight,Paper_Count,Paper_IDs,Years,Edge_Key
biosynthetic pathways,cyanobacteria,SEMANTIC_CO_OCCURS,TAXON_GROUP,BIOSYNTHETIC_SYSTEM,4,4,19660486;23051004;26568470;32290496,2010.0;2013.0;2016.0;2020.0,"('biosynthetic pathways', 'cyanobacteria')"
cell cycle,cyanobacteria,SEMANTIC_CO_OCCURS,TAXON_GROUP,BIOLOGICAL_MECHANISM,4,4,26239440;28678186;36477823;40401712,2015.0;2017.0;2022.0;2025.0,"('cell cycle', 'cyanobacteria')"
clade,paralytic shellfish toxins,SEMANTIC_CO_OCCURS,TOXIN,EVOLUTIONARY_PROCESS,4,4,23457475;30502809;32307073;39003021,2013.0;2018.0;2020.0;2024.0,"('clade', 'paralytic shellfish toxins')"
clade,pst-producing,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,EVOLUTIONARY_PROCESS,4,4,23457475;30502809;32307073;39003021,2013.0;2018.0;2020.0;2024.0,"('clade', 'pst-producing')"
cyanobacteria,divergence,SEMANTIC_CO_OCCURS,TAXON_GROUP,EVOLUTIONARY_PROCESS,4,4,21076133;32456077;35031458;40449983,2011.0;2020.0;2022.0;2025.0,"('cyanobacteria', 'divergence')"
cyanobacteria,phosphorus,SEMANTIC_CO_OCCURS,ENV_FACTOR,TAXON_GROUP,4,4,24333522;26239440;27542935;38142507,2014.0;2015.0;2016.0;2024.0,"('cyanobacteria', 'phosphorus')"
cyanobacteria,phylogenetic tree,SEMANTIC_CO_OCCURS,TAXON_GROUP,EVOLUTIONARY_PROCESS,4,4,27007634;32307073;38705616;39003021,2013.0;2020.0;2024.0,"('cyanobacteria', 'phylogenetic tree')"
cyanobacteria,pst biosynthesis,SEMANTIC_CO_OCCURS,TAXON_GROUP,BIOLOGICAL_MECHANISM,4,4,19331657;26316331;26417864;30983320,2009.0;2015.0;2016.0;2019.0,"('cyanobacteria', 'pst biosynthesis')"
cyanobacteria,pst-producing,SEMANTIC_CO_OCCURS,TAXON_GROUP,TOXIN_PHENOTYPE,4,4,21376073;23457475;30502809;32307073,2011.0;2013.0;2018.0;2020.0,"('cyanobacteria', 'pst-producing')"
cyanobacteria,saxitoxin biosynthesis genes,SEMANTIC_CO_OCCURS,GENE,TAXON_GROUP,4,4,29705145;35198665;38705616;40449983,2018.0;2022.0;2024.0;2025.0,"('cyanobacteria', 'saxitoxin biosynthesis genes')"
cyanobacteria,sxtb,SEMANTIC_CO_OCCURS,GENE,TAXON_GROUP,4,4,24015317;31936211;38705616;40449983,2013.0;2020.0;2024.0;2025.0,"('cyanobacteria', 'sxtb')"
cyanobacteria,sxts,SEMANTIC_CO_OCCURS,GENE,TAXON_GROUP,4,4,36068755;38705616;40449983;41702991,2022.0;2024.0;2025.0;2026.0,"('cyanobacteria', 'sxts')"
cyanobacteria,sxtu,SEMANTIC_CO_OCCURS,GENE,TAXON_GROUP,4,4,28073495;38705616;40449983;41702991,2016.0;2024.0;2025.0;2026.0,"('cyanobacteria', 'sxtu')"
cyanobacteria,toxin production,SEMANTIC_CO_OCCURS,TOXIN,TAXON_GROUP,4,4,24956074;28073499;30650549;36326655,2014.0;2016.0;2019.0;2022.0,"('cyanobacteria', 'toxin production')"
cyanobacteria,toxin-producing,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,TAXON_GROUP,4,4,12238500;25421324;35198665;40424915,2002.0;2014.0;2022.0;2025.0,"('cyanobacteria', 'toxin-producing')"
cyanobacteria,upregulated,SEMANTIC_CO_OCCURS,TAXON_GROUP,REGULATION_EXPRESSION,4,4,21710505;30792397;33631698;41334952,2013.0;2019.0;2021.0;2025.0,"('cyanobacteria', 'upregulated')"
dcstx,paralytic shellfish poisoning,SEMANTIC_CO_OCCURS,TOXIN,TOXIN,4,4,10858510;16646002;20048055;40710496,2000.0;2006.0;2010.0;2025.0,"('dcstx', 'paralytic shellfish poisoning')"
dinoflagellates,gene expression,SEMANTIC_CO_OCCURS,TAXON_GROUP,REGULATION_EXPRESSION,4,4,27796937;33298362;39571800;40449983,2017.0;2020.0;2024.0;2025.0,"('dinoflagellates', 'gene expression')"
dinoflagellates,gymnodinium catenatum,SEMANTIC_CO_OCCURS,SPECIES,TAXON_GROUP,4,4,19041661;24747603;38270276;40449983,2009.0;2014.0;2024.0;2025.0,"('dinoflagellates', 'gymnodinium catenatum')"
dinoflagellates,nitrogen,SEMANTIC_CO_OCCURS,TAXON_GROUP,ENV_FACTOR,4,4,26239440;28073499;28771148;36689843,2015.0;2016.0;2017.0;2023.0,"('dinoflagellates', 'nitrogen')"
dinoflagellates,paralytic shellfish poisoning,SEMANTIC_CO_OCCURS,TOXIN,TAXON_GROUP,4,4,18728730;19041661;22983012;23457475,2008.0;2009.0;2012.0;2013.0,"('dinoflagellates', 'paralytic shellfish poisoning')"
dinoflagellates,phylogenetic analysis,SEMANTIC_CO_OCCURS,TAXON_GROUP,EVOLUTIONARY_PROCESS,4,4,18850059;38943258;40449983;41702991,2008.0;2024.0;2025.0;2026.0,"('dinoflagellates', 'phylogenetic analysis')"
dinoflagellates,pst biosynthesis,SEMANTIC_CO_OCCURS,TAXON_GROUP,BIOLOGICAL_MECHANISM,4,4,19331657;26316331;26417864;30983320,2009.0;2015.0;2016.0;2019.0,"('dinoflagellates', 'pst biosynthesis')"
dinoflagellates,sxti,SEMANTIC_CO_OCCURS,TAXON_GROUP,GENE,4,4,36326655;38705616;40449983;41702991,2022.0;2024.0;2025.0;2026.0,"('dinoflagellates', 'sxti')"
dinoflagellates,toxin profile,SEMANTIC_CO_OCCURS,TAXON_GROUP,TOXIN,4,4,22960450;27817832;33189391;36326655,2012.0;2016.0;2021.0;2022.0,"('dinoflagellates', 'toxin profile')"
environmental conditions,toxin production,ENV_FACTOR_ASSOCIATED_WITH_TOXIN,TOXIN,ENV_FACTOR,4,4,24956074;27418325;29933577;30170723,2014.0;2016.0;2018.0,"('environmental conditions', 'toxin production')"
environmental factors,temperature,SEMANTIC_CO_OCCURS,ENV_FACTOR,ENV_FACTOR,4,4,23892224;24333522;31358272;38393148,2013.0;2014.0;2019.0;2024.0,"('environmental factors', 'temperature')"
gene expression,nitrogen,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION,ENV_FACTOR,4,4,24956074;29957289;40209228;41334952,2014.0;2018.0;2025.0,"('gene expression', 'nitrogen')"
gene expression,toxin production,SEMANTIC_CO_OCCURS,TOXIN,REGULATION_EXPRESSION,4,4,18461783;23648386;24956074;41334952,2008.0;2013.0;2014.0;2025.0,"('gene expression', 'toxin production')"
gene transfer,paralytic shellfish poisoning,SEMANTIC_CO_OCCURS,TOXIN,EVOLUTIONARY_PROCESS,4,4,18487408;18850059;19331657;23966031,2008.0;2009.0;2013.0,"('gene transfer', 'paralytic shellfish poisoning')"
gene transfer,saxitoxin biosynthesis,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,EVOLUTIONARY_PROCESS,4,4,18850059;23335767;23966031;38705616,2008.0;2013.0;2024.0,"('gene transfer', 'saxitoxin biosynthesis')"
gonyautoxins,sxta,GENE_ASSOCIATED_WITH_TOXIN,GENE,TOXIN,4,4,20048055;27907126;29705145;33526182,2010.0;2016.0;2018.0;2021.0,"('gonyautoxins', 'sxta')"
gymnodinium,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,TAXON_GROUP,4,4,20714432;23335767;28604648;38270276,2010.0;2013.0;2017.0;2024.0,"('gymnodinium', 'saxitoxin')"
gymnodinium catenatum,paralytic shellfish toxins,SPECIES_ASSOCIATED_WITH_TOXIN,SPECIES,TOXIN,4,4,19041661;24747603;33875178;38270276,2009.0;2014.0;2021.0;2024.0,"('gymnodinium catenatum', 'paralytic shellfish toxins')"
homology,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,EVOLUTIONARY_PROCESS,4,4,18487408;33298362;35198665;38705616,2008.0;2020.0;2022.0;2024.0,"('homology', 'saxitoxin')"
horizontal gene transfer,saxitoxin biosynthesis,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,EVOLUTIONARY_PROCESS,4,4,18850059;23335767;23966031;38705616,2008.0;2013.0;2024.0,"('horizontal gene transfer', 'saxitoxin biosynthesis')"
nitrogen,paralytic shellfish toxins,ENV_FACTOR_ASSOCIATED_WITH_TOXIN,ENV_FACTOR,TOXIN,4,4,23894552;24956074;26239440;37888642,2013.0;2014.0;2015.0;2023.0,"('nitrogen', 'paralytic shellfish toxins')"
nitrogen,secondary metabolites,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,ENV_FACTOR,4,4,21076133;31358272;34023075;37164563,2011.0;2019.0;2021.0;2023.0,"('nitrogen', 'secondary metabolites')"
nitrogen,sxt genes,ENV_FACTOR_ASSOCIATED_WITH_GENE,GENE,ENV_FACTOR,4,4,28073499;29027918;36689843;40209228,2016.0;2017.0;2023.0;2025.0,"('nitrogen', 'sxt genes')"
paralytic shellfish poisoning,sxtg,GENE_ASSOCIATED_WITH_TOXIN,GENE,TOXIN,4,4,22628533;28073499;36689843;40449983,2013.0;2016.0;2023.0;2025.0,"('paralytic shellfish poisoning', 'sxtg')"
paralytic shellfish poisoning,toxic cyanobacteria,SEMANTIC_CO_OCCURS,TAXON_GROUP,TOXIN,4,4,16879849;22628533;35031458;40449983,2006.0;2013.0;2022.0;2025.0,"('paralytic shellfish poisoning', 'toxic cyanobacteria')"
paralytic shellfish toxins,phosphorus,ENV_FACTOR_ASSOCIATED_WITH_TOXIN,TOXIN,ENV_FACTOR,4,4,15892061;25825710;25877158;41334952,2005.0;2015.0;2025.0,"('paralytic shellfish toxins', 'phosphorus')"
paralytic shellfish toxins,pst biosynthesis,TOXIN_MECHANISM_RELATION,TOXIN,BIOLOGICAL_MECHANISM,4,4,19331657;26316331;26417864;30983320,2009.0;2015.0;2016.0;2019.0,"('paralytic shellfish toxins', 'pst biosynthesis')"
paralytic shellfish toxins,saxitoxin biosynthesis,TOXIN_MECHANISM_RELATION,TOXIN,BIOLOGICAL_MECHANISM,4,4,26347118;27569199;27817832;29705145,2016.0;2018.0,"('paralytic shellfish toxins', 'saxitoxin biosynthesis')"
paralytic shellfish toxins,sxta,GENE_ASSOCIATED_WITH_TOXIN,GENE,TOXIN,4,4,25421324;26347118;33084210;41334952,2014.0;2016.0;2021.0;2025.0,"('paralytic shellfish toxins', 'sxta')"
ph,phosphorus,SEMANTIC_CO_OCCURS,ENV_FACTOR,ENV_FACTOR,4,4,21985090;32090402;38244903;41867601,2011.0;2020.0;2024.0;2026.0,"('ph', 'phosphorus')"
phosphorus,sxta,ENV_FACTOR_ASSOCIATED_WITH_GENE,GENE,ENV_FACTOR,4,4,28073499;29791446;40209228;41334952,2016.0;2018.0;2025.0,"('phosphorus', 'sxta')"
phosphorus,temperature,SEMANTIC_CO_OCCURS,ENV_FACTOR,ENV_FACTOR,4,4,24333522;31358272;34848287;40209228,2014.0;2019.0;2022.0;2025.0,"('phosphorus', 'temperature')"
phylogenetic analysis,sxta,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,4,4,24015317;30502809;40449983;41702991,2013.0;2018.0;2025.0;2026.0,"('phylogenetic analysis', 'sxta')"
pks,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,BIOSYNTHETIC_SYSTEM,4,4,18487408;20935128;33084210;35031458,2008.0;2010.0;2021.0;2022.0,"('pks', 'saxitoxin')"
saxitoxin,sxt gene,GENE_ASSOCIATED_WITH_TOXIN,TOXIN,GENE,4,4,28797629;30296060;41334952;41591172,2017.0;2018.0;2025.0;2026.0,"('saxitoxin', 'sxt gene')"
saxitoxin,sxt genes,GENE_ASSOCIATED_WITH_TOXIN,GENE,TOXIN,4,4,29027918;34200983;36689843;39003021,2017.0;2021.0;2023.0;2024.0,"('saxitoxin', 'sxt genes')"
saxitoxin,sxtb,GENE_ASSOCIATED_WITH_TOXIN,TOXIN,GENE,4,4,22628533;24015317;38705616;40449983,2013.0;2024.0;2025.0,"('saxitoxin', 'sxtb')"
saxitoxin,sxtg,GENE_ASSOCIATED_WITH_TOXIN,GENE,TOXIN,4,4,23335767;29705145;34357469;36689843,2013.0;2018.0;2021.0;2023.0,"('saxitoxin', 'sxtg')"
saxitoxin,sxtg,GENE_ASSOCIATED_WITH_TOXIN,TOXIN,GENE,4,4,22628533;28073499;38705616;40449983,2013.0;2016.0;2024.0;2025.0,"('saxitoxin', 'sxtg')"
saxitoxin,sxti,GENE_ASSOCIATED_WITH_TOXIN,GENE,TOXIN,4,4,27907126;30772567;31936211;41702991,2016.0;2019.0;2020.0;2026.0,"('saxitoxin', 'sxti')"
saxitoxin,temperature,ENV_FACTOR_ASSOCIATED_WITH_TOXIN,ENV_FACTOR,TOXIN,4,4,30380769;33401417;38754694;39195450,2018.0;2021.0;2024.0,"('saxitoxin', 'temperature')"
saxitoxin,toxin content,SEMANTIC_CO_OCCURS,TOXIN,TOXIN,4,4,23955286;24031789;24956074;41655539,2011.0;2013.0;2014.0;2026.0,"('saxitoxin', 'toxin content')"
saxitoxin,toxin producing,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,TOXIN,4,4,16650472;24275084;27907126;29705145,2006.0;2014.0;2016.0;2018.0,"('saxitoxin', 'toxin producing')"
saxitoxin,upregulated,SEMANTIC_CO_OCCURS,TOXIN,REGULATION_EXPRESSION,4,4,21710505;30792397;31408752;41334952,2013.0;2019.0;2025.0,"('saxitoxin', 'upregulated')"
saxitoxin biosynthesis,sxt genes,GENE_MECHANISM_RELATION,GENE,BIOLOGICAL_MECHANISM,4,4,28073499;29027918;36689843;40209228,2016.0;2017.0;2023.0;2025.0,"('saxitoxin biosynthesis', 'sxt genes')"
saxitoxin biosynthesis,sxtg,GENE_MECHANISM_RELATION,GENE,BIOLOGICAL_MECHANISM,4,4,23335767;28073499;29705145;36689843,2013.0;2016.0;2018.0;2023.0,"('saxitoxin biosynthesis', 'sxtg')"
stx-producing,sxta,SEMANTIC_CO_OCCURS,GENE,TOXIN_PHENOTYPE,4,4,20935128;22628533;33526182;38393148,2010.0;2013.0;2021.0;2024.0,"('stx-producing', 'sxta')"
sxt genes,sxti,SEMANTIC_CO_OCCURS,GENE,GENE,4,4,28073499;36326655;38705616;40449983,2016.0;2022.0;2024.0;2025.0,"('sxt genes', 'sxti')"
sxta,sxts,SEMANTIC_CO_OCCURS,GENE,GENE,4,4,35324712;38705616;40449983;41702991,2022.0;2024.0;2025.0;2026.0,"('sxta', 'sxts')"
sxtb,sxti,SEMANTIC_CO_OCCURS,GENE,GENE,4,4,24015317;31936211;38705616;40449983,2013.0;2020.0;2024.0;2025.0,"('sxtb', 'sxti')"
sxtg,sxti,SEMANTIC_CO_OCCURS,GENE,GENE,4,4,28073499;36326655;38705616;40449983,2016.0;2022.0;2024.0;2025.0,"('sxtg', 'sxti')"
sxti,sxtu,SEMANTIC_CO_OCCURS,GENE,GENE,4,4,28073495;38705616;40449983;41702991,2016.0;2024.0;2025.0;2026.0,"('sxti', 'sxtu')"
temperature,toxin production,ENV_FACTOR_ASSOCIATED_WITH_TOXIN,TOXIN,ENV_FACTOR,4,4,15804520;30170723;30650549;33980451,2005.0;2016.0;2019.0;2021.0,"('temperature', 'toxin production')"
toxin production,toxin profile,SEMANTIC_CO_OCCURS,TOXIN,TOXIN,4,4,10858510;22960450;28797629;36326655,2000.0;2012.0;2017.0;2022.0,"('toxin production', 'toxin profile')"
conserved,sxti,EVOLUTION_GENE_RELATION,GENE,EVOLUTIONARY_PROCESS,4,3,27907126;40449983;41702991,2016.0;2025.0;2026.0,"('conserved', 'sxti')"
cyanobacteria,expression levels,SEMANTIC_CO_OCCURS,TAXON_GROUP,REGULATION_EXPRESSION,4,3,29957289;38705616;40449983,2018.0;2024.0;2025.0,"('cyanobacteria', 'expression levels')"
evolution,gene transfer,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,EVOLUTIONARY_PROCESS,4,3,19331657;21076133;23966031,2009.0;2011.0;2013.0,"('evolution', 'gene transfer')"
evolution,horizontal gene transfer,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,EVOLUTIONARY_PROCESS,4,3,19331657;21076133;23966031,2009.0;2011.0;2013.0,"('evolution', 'horizontal gene transfer')"
expression levels,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,REGULATION_EXPRESSION,4,3,32070286;38705616;40449983,2020.0;2024.0;2025.0,"('expression levels', 'saxitoxin')"
nitrogen,nitrogen limitation,SEMANTIC_CO_OCCURS,ENV_FACTOR,ENV_FACTOR,4,3,26239440;29791446;37888642,2015.0;2018.0;2023.0,"('nitrogen', 'nitrogen limitation')"
saxitoxin biosynthesis,temperature,SEMANTIC_CO_OCCURS,ENV_FACTOR,BIOLOGICAL_MECHANISM,4,3,29027918;36689843;40209228,2017.0;2023.0;2025.0,"('saxitoxin biosynthesis', 'temperature')"
secondary metabolites,temperature,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,ENV_FACTOR,4,3,30104548;31358272;39265222,2018.0;2019.0;2024.0,"('secondary metabolites', 'temperature')"
sxt gene,sxta,SEMANTIC_CO_OCCURS,GENE,GENE,4,3,27907126;39003021;41334952,2016.0;2024.0;2025.0,"('sxt gene', 'sxta')"
sxt genes,temperature,ENV_FACTOR_ASSOCIATED_WITH_GENE,GENE,ENV_FACTOR,4,3,29027918;36689843;40209228,2017.0;2023.0;2025.0,"('sxt genes', 'temperature')"
evolution,homologs,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,EVOLUTIONARY_PROCESS,4,2,22628533;23966031,2013.0,"('evolution', 'homologs')"
conserved,freshwater dinoflagellates,SEMANTIC_CO_OCCURS,TAXON_GROUP,EVOLUTIONARY_PROCESS,4,1,41702991,2026.0,"('conserved', 'freshwater dinoflagellates')"
alexandrium,alexandrium catenella,SEMANTIC_CO_OCCURS,TAXON_GROUP,SPECIES,3,3,35031458;36689843;38705616,2022.0;2023.0;2024.0,"('alexandrium', 'alexandrium catenella')"
alexandrium,alexandrium pacificum,SEMANTIC_CO_OCCURS,TAXON_GROUP,SPECIES,3,3,35031458;36689843;38705616,2022.0;2023.0;2024.0,"('alexandrium', 'alexandrium pacificum')"
alexandrium,biosynthesis,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,TAXON_GROUP,3,3,23335767;38270276;40449983,2013.0;2024.0;2025.0,"('alexandrium', 'biosynthesis')"
alexandrium,divergence,SEMANTIC_CO_OCCURS,TAXON_GROUP,EVOLUTIONARY_PROCESS,3,3,33298362;35031458;40449983,2020.0;2022.0;2025.0,"('alexandrium', 'divergence')"
alexandrium,gonyautoxins,SEMANTIC_CO_OCCURS,TAXON_GROUP,TOXIN,3,3,12565757;28604648;35323466,2003.0;2017.0;2022.0,"('alexandrium', 'gonyautoxins')"
alexandrium,homologs,SEMANTIC_CO_OCCURS,TAXON_GROUP,EVOLUTIONARY_PROCESS,3,3,21625593;25421324;40449983,2011.0;2014.0;2025.0,"('alexandrium', 'homologs')"
alexandrium,nitrogen,SEMANTIC_CO_OCCURS,TAXON_GROUP,ENV_FACTOR,3,3,26239440;28073499;36689843,2015.0;2016.0;2023.0,"('alexandrium', 'nitrogen')"
alexandrium,saxitoxin biosynthesis,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,TAXON_GROUP,3,3,23335767;38270276;40449983,2013.0;2024.0;2025.0,"('alexandrium', 'saxitoxin biosynthesis')"
alexandrium,sxti,SEMANTIC_CO_OCCURS,TAXON_GROUP,GENE,3,3,28073499;36326655;38705616,2016.0;2022.0;2024.0,"('alexandrium', 'sxti')"
alexandrium,toxic cyanobacteria,SEMANTIC_CO_OCCURS,TAXON_GROUP,TAXON_GROUP,3,3,35031458;38705616;40449983,2022.0;2024.0;2025.0,"('alexandrium', 'toxic cyanobacteria')"
alexandrium catenella,dinoflagellates,SEMANTIC_CO_OCCURS,TAXON_GROUP,SPECIES,3,3,35031458;36689843;38705616,2022.0;2023.0;2024.0,"('alexandrium catenella', 'dinoflagellates')"
alexandrium catenella,saxitoxin,SPECIES_ASSOCIATED_WITH_TOXIN,TOXIN,SPECIES,3,3,35031458;38270276;38705616,2022.0;2024.0,"('alexandrium catenella', 'saxitoxin')"
alexandrium catenella,sxta,SPECIES_ASSOCIATED_WITH_GENE,GENE,SPECIES,3,3,35031458;36689843;38705616,2022.0;2023.0;2024.0,"('alexandrium catenella', 'sxta')"
alexandrium catenella,toxin-producing,SEMANTIC_CO_OCCURS,SPECIES,TOXIN_PHENOTYPE,3,3,25421324;26417864;28678186,2014.0;2015.0;2017.0,"('alexandrium catenella', 'toxin-producing')"
alexandrium minutum,saxitoxin,SPECIES_ASSOCIATED_WITH_TOXIN,TOXIN,SPECIES,3,3,12565757;21625593;23335767,2003.0;2011.0;2013.0,"('alexandrium minutum', 'saxitoxin')"
alexandrium pacificum,biosynthesis,SEMANTIC_CO_OCCURS,SPECIES,BIOLOGICAL_MECHANISM,3,3,35031458;36689843;38270276,2022.0;2023.0;2024.0,"('alexandrium pacificum', 'biosynthesis')"
alexandrium pacificum,dinoflagellates,SEMANTIC_CO_OCCURS,TAXON_GROUP,SPECIES,3,3,35031458;36689843;38705616,2022.0;2023.0;2024.0,"('alexandrium pacificum', 'dinoflagellates')"
alexandrium pacificum,saxitoxin,SPECIES_ASSOCIATED_WITH_TOXIN,TOXIN,SPECIES,3,3,35031458;38270276;38705616,2022.0;2024.0,"('alexandrium pacificum', 'saxitoxin')"
alexandrium pacificum,sxta,SPECIES_ASSOCIATED_WITH_GENE,GENE,SPECIES,3,3,35031458;36689843;38705616,2022.0;2023.0;2024.0,"('alexandrium pacificum', 'sxta')"
alexandrium tamarense,dinoflagellates,SEMANTIC_CO_OCCURS,TAXON_GROUP,SPECIES,3,3,21625593;22628533;27817832,2011.0;2013.0;2016.0,"('alexandrium tamarense', 'dinoflagellates')"
alexandrium tamarense,paralytic shellfish poisoning,SPECIES_ASSOCIATED_WITH_TOXIN,SPECIES,TOXIN,3,3,12565757;21625593;22628533,2003.0;2011.0;2013.0,"('alexandrium tamarense', 'paralytic shellfish poisoning')"
alexandrium tamarense,paralytic shellfish toxins,SPECIES_ASSOCIATED_WITH_TOXIN,SPECIES,TOXIN,3,3,26239440;26842222;27817832,2015.0;2016.0,"('alexandrium tamarense', 'paralytic shellfish toxins')"
alexandrium tamarense,toxin-producing,SEMANTIC_CO_OCCURS,SPECIES,TOXIN_PHENOTYPE,3,3,24718696;26842222;27817832,2014.0;2016.0,"('alexandrium tamarense', 'toxin-producing')"
ancestral,cyanobacteria,SEMANTIC_CO_OCCURS,TAXON_GROUP,EVOLUTIONARY_PROCESS,3,3,18487408;18850059;32307073,2008.0;2020.0,"('ancestral', 'cyanobacteria')"
arginine,dinoflagellates,SEMANTIC_CO_OCCURS,TAXON_GROUP,BIOLOGICAL_MECHANISM,3,3,26239440;27817832;33084210,2015.0;2016.0;2021.0,"('arginine', 'dinoflagellates')"
arginine,paralytic shellfish toxins,TOXIN_MECHANISM_RELATION,TOXIN,BIOLOGICAL_MECHANISM,3,3,26239440;27817832;33084210,2015.0;2016.0;2021.0,"('arginine', 'paralytic shellfish toxins')"
biosynthesis,climate change,SEMANTIC_CO_OCCURS,ENV_FACTOR,BIOLOGICAL_MECHANISM,3,3,35622541;35902522;38943258,2022.0;2023.0;2024.0,"('biosynthesis', 'climate change')"
biosynthesis,conserved,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,BIOLOGICAL_MECHANISM,3,3,21076133;26568470;35031458,2011.0;2016.0;2022.0,"('biosynthesis', 'conserved')"
biosynthesis,divergence,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,BIOLOGICAL_MECHANISM,3,3,21076133;32307073;35031458,2011.0;2020.0;2022.0,"('biosynthesis', 'divergence')"
biosynthesis,gene transfer,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,BIOLOGICAL_MECHANISM,3,3,18487408;21076133;40209228,2008.0;2011.0;2025.0,"('biosynthesis', 'gene transfer')"
biosynthesis,homology,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,BIOLOGICAL_MECHANISM,3,3,18487408;27474710;35198665,2008.0;2016.0;2022.0,"('biosynthesis', 'homology')"
biosynthesis,light,SEMANTIC_CO_OCCURS,ENV_FACTOR,BIOLOGICAL_MECHANISM,3,3,23892224;25421324;25825710,2013.0;2014.0;2015.0,"('biosynthesis', 'light')"
biosynthesis,metabolic pathways,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,BIOSYNTHETIC_SYSTEM,3,3,18850059;19331657;20479965,2008.0;2009.0;2010.0,"('biosynthesis', 'metabolic pathways')"
biosynthesis,phylogenetic analysis,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,EVOLUTIONARY_PROCESS,3,3,18850059;40449983;41702991,2008.0;2025.0;2026.0,"('biosynthesis', 'phylogenetic analysis')"
biosynthesis,phylogenetic analysis,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,BIOLOGICAL_MECHANISM,3,3,30104548;32307073;38943258,2018.0;2020.0;2024.0,"('biosynthesis', 'phylogenetic analysis')"
biosynthesis,phylogeny,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM,EVOLUTIONARY_PROCESS,3,3,18850059;19331657;38705616,2008.0;2009.0;2024.0,"('biosynthesis', 'phylogeny')"
biosynthesis,saxitoxin,TOXIN_MECHANISM_RELATION,BIOLOGICAL_MECHANISM,TOXIN,3,3,19331657;21347365;41702991,2009.0;2011.0;2026.0,"('biosynthesis', 'saxitoxin')"
biosynthesis,secondary metabolite,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,BIOLOGICAL_MECHANISM,3,3,14718552;21076133;25825710,2004.0;2011.0;2015.0,"('biosynthesis', 'secondary metabolite')"
biosynthesis,sxt gene,GENE_MECHANISM_RELATION,GENE,BIOLOGICAL_MECHANISM,3,3,28797629;30296060;41591172,2017.0;2018.0;2026.0,"('biosynthesis', 'sxt gene')"
biosynthesis,sxto,GENE_MECHANISM_RELATION,GENE,BIOLOGICAL_MECHANISM,3,3,25421324;30296060;32307073,2014.0;2018.0;2020.0,"('biosynthesis', 'sxto')"
biosynthesis,sxts,GENE_MECHANISM_RELATION,BIOLOGICAL_MECHANISM,GENE,3,3,38705616;40449983;41702991,2024.0;2025.0;2026.0,"('biosynthesis', 'sxts')"
biosynthesis,sxtx,GENE_MECHANISM_RELATION,GENE,BIOLOGICAL_MECHANISM,3,3,28797629;36689843;40209228,2017.0;2023.0;2025.0,"('biosynthesis', 'sxtx')"
biosynthesis,sxtz,GENE_MECHANISM_RELATION,GENE,BIOLOGICAL_MECHANISM,3,3,19484122;25421324;32307073,2009.0;2014.0;2020.0,"('biosynthesis', 'sxtz')"
biosynthesis,toxin content,TOXIN_MECHANISM_RELATION,TOXIN,BIOLOGICAL_MECHANISM,3,3,24956074;26239440;28678186,2014.0;2015.0;2017.0,"('biosynthesis', 'toxin content')"
biosynthesis,toxin profile,TOXIN_MECHANISM_RELATION,TOXIN,BIOLOGICAL_MECHANISM,3,3,27817832;28797629;30296060,2016.0;2017.0;2018.0,"('biosynthesis', 'toxin profile')"
biosynthetic pathway,dinoflagellates,SEMANTIC_CO_OCCURS,TAXON_GROUP,BIOSYNTHETIC_SYSTEM,3,3,23966031;35198665;35323466,2013.0;2022.0,"('biosynthetic pathway', 'dinoflagellates')"
biosynthetic pathway,evolution,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,EVOLUTIONARY_PROCESS,3,3,19118969;19331657;23966031,2009.0;2013.0,"('biosynthetic pathway', 'evolution')"
