Global_AI_Rank,Source,Source_Type,Target,Target_Type,Hypothesis_Class,AI_Score,Final_AI_Rank_Score,ML_Probability,Node2Vec_Integrated_Score,Embedding_Source_Target_Similarity,Embedding_Bridge_Mean_Similarity,Embedding_Bridge_Max_Similarity,Embedding_Coverage,Structural_Score,Bridge_Score,Common_Neighbors,Distinct_Bridge_Types,Adamic_Adar,Jaccard,Preferential_Attachment,Degree_Source,Degree_Target,Validation_Status,Candidate_Status,Bridge_Nodes,Bridge_Types,Interpretation,Training_Graph,Source_Normalized,Target_Normalized,Pair_Key,Search_Text
199,gonyautoxin,TOXIN,irradiance,ENV_FACTOR,environment_toxin_association,0.2336099374582268,0.2336099374582268,0.133523801749216,0.3837391410217429,0.4507321334852853,0.5617862245090057,0.7900842979493753,1,170.82011078589525,36.0,20,5,4.986978469870707,0.3846153846153846,1071,51,21,Unvalidated,unvalidated_candidate,alexandrium; temperature; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; dinoflagellates; saxitoxin; alexandrium_minutum; bloom; alexandrium_catenella; light; salinity; nitrate; toxicity; nutrient; alexandrium_tamiyavanichii; toxin_production; gymnodinium; hplc; gymnodinium_catenatum,DINO_TAXON; ENV_FACTOR; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DETECTION_METHOD; DINO_TAXON,"gonyautoxin may be associated with variation in irradiance, supported by bridge concepts including alexandrium, temperature, paralytic_shellfish_toxins, dinoflagellate, paralytic_shellfish_poisoning.",dino_pre2016,gonyautoxin,irradiance,gonyautoxin|||irradiance,gonyautoxin irradiance toxin env factor environment toxin association alexandrium temperature paralytic shellfish toxins dinoflagellate paralytic shellfish poisoning dinoflagellates saxitoxin alexandrium minutum bloom alexandrium catenella light salinity nitrate toxicity nutrient alexandrium tamiyavanichii toxin production gymnodinium hplc gymnodinium catenatum dino taxon env factor toxin dino taxon toxin dino taxon toxin dino taxon env factor dino taxon env factor env factor env factor biological process env factor dino taxon biological process dino taxon detection method dino taxon gonyautoxin may be associated with variation in irradiance supported by bridge concepts including alexandrium temperature paralytic shellfish toxins dinoflagellate paralytic shellfish poisoning. unvalidated
200,neosaxitoxin,TOXIN,transcriptome,BIOLOGICAL_PROCESS,process_toxin_association,0.2312733708799672,0.2312733708799672,0.1800135223658413,0.3081631436511559,0.1854628621328045,0.4658595516025001,0.6477888934121167,1,159.9455900000869,38.0,16,5,3.8727950000434577,0.32,1080,36,30,Unvalidated,unvalidated_candidate,dinoflagellate; alexandrium; paralytic_shellfish_poisoning; dinoflagellates; saxitoxin; light; cyanobacteria; paralytic_shellfish_toxins; alexandrium_fundyense; toxin_production; bloom; alexandrium_catenella; alexandrium_minutum; nitrogen; nutrient; biosynthesis,DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; ENV_FACTOR; CYANO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS,,dino_pre2016,neosaxitoxin,transcriptome,neosaxitoxin|||transcriptome,neosaxitoxin transcriptome toxin biological process process toxin association dinoflagellate alexandrium paralytic shellfish poisoning dinoflagellates saxitoxin light cyanobacteria paralytic shellfish toxins alexandrium fundyense toxin production bloom alexandrium catenella alexandrium minutum nitrogen nutrient biosynthesis dino taxon dino taxon toxin dino taxon toxin env factor cyano taxon toxin dino taxon biological process env factor dino taxon dino taxon env factor env factor biological process unvalidated
201,gonyautoxin,TOXIN,transcriptomic,BIOLOGICAL_PROCESS,process_toxin_association,0.2279830359181078,0.2279830359181078,0.1340099505371073,0.3689426639896087,0.2528675865068028,0.537405767476389,0.7900842979493753,1,182.2650742954576,40.0,21,5,5.188092703284345,0.3888888888888889,1224,51,24,Unvalidated,unvalidated_candidate,alexandrium; dinoflagellate; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; bloom; light; saxitoxin; dinoflagellates; alexandrium_tamarense; biosynthesis; cyanobacteria; toxin_production; alexandrium_catenella; nitrogen; expression; gene_expression; regulation; toxicity; alexandrium_minutum; nutrient,DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; ENV_FACTOR; ENV_FACTOR; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; CYANO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR,"gonyautoxin may be mechanistically associated with transcriptomic, supported by bridge concepts including alexandrium, dinoflagellate, paralytic_shellfish_toxins, paralytic_shellfish_poisoning, bloom.",dino_pre2016,gonyautoxin,transcriptomic,gonyautoxin|||transcriptomic,gonyautoxin transcriptomic toxin biological process process toxin association alexandrium dinoflagellate paralytic shellfish toxins paralytic shellfish poisoning bloom light saxitoxin dinoflagellates alexandrium tamarense biosynthesis cyanobacteria toxin production alexandrium catenella nitrogen expression gene expression regulation toxicity alexandrium minutum nutrient dino taxon dino taxon toxin toxin env factor env factor toxin dino taxon dino taxon biological process cyano taxon biological process dino taxon env factor biological process biological process biological process biological process dino taxon env factor gonyautoxin may be mechanistically associated with transcriptomic supported by bridge concepts including alexandrium dinoflagellate paralytic shellfish toxins paralytic shellfish poisoning bloom. unvalidated
202,salinity,ENV_FACTOR,sxti,SXT_GENE,environment_gene_regulation,0.224531881529025,0.224531881529025,0.2419551528260584,0.198396974583475,0.338925448288965,0.4912234929665872,0.6248461022794276,1,71.38693783562616,9.0,9,4,2.146957289906108,0.2093023255813953,532,38,14,Unvalidated,unvalidated_candidate,saxitoxin; cyanobacteria; pyrodinium; dinoflagellate; alexandrium; paralytic_shellfish_poisoning; pyrodinium_bahamense; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,,dino_pre2016,salinity,sxti,salinity|||sxti,salinity sxti env factor sxt gene environment gene regulation saxitoxin cyanobacteria pyrodinium dinoflagellate alexandrium paralytic shellfish poisoning pyrodinium bahamense dinoflagellates biosynthesis toxin cyano taxon dino taxon dino taxon dino taxon toxin dino taxon dino taxon biological process unvalidated
203,alexandrium,DINO_TAXON,scytonema,CYANO_TAXON,cross_taxa_association,0.2242300848626122,0.2242300848626122,0.2501682030768737,0.1853229075412199,0.4230979632653518,0.5891250188416804,0.7713685762469452,1,58.73334019178824,6.0,6,5,1.4869232604510874,0.0759493670886076,474,79,6,Unvalidated,unvalidated_candidate,saxitoxin; cyanobacteria; cyanobacterium; sxta; phylogenetic; dinoflagellates,TOXIN; CYANO_TAXON; CYANO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON,,dino_pre2016,alexandrium,scytonema,alexandrium|||scytonema,alexandrium scytonema dino taxon cyano taxon cross taxa association saxitoxin cyanobacteria cyanobacterium sxta phylogenetic dinoflagellates toxin cyano taxon cyano taxon sxt gene biological process dino taxon unvalidated
204,alexandrium_tamarense,DINO_TAXON,sxti,SXT_GENE,taxon_gene_association,0.2232286338203052,0.2232286338203052,0.2096660440781994,0.2435725184334639,0.4061890257129955,0.5302871952257745,0.7570579389238076,1,93.00913327628272,12.0,12,5,2.9331380667127926,0.2142857142857142,756,54,14,Unvalidated,unvalidated_candidate,saxitoxin; cyanobacterial; cyanobacteria; dinoflagellate; alexandrium; saxitoxin_biosynthesis; paralytic_shellfish_poisoning; sxta; phylogeny; phylogenetic; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,,dino_pre2016,alexandrium tamarense,sxti,alexandrium tamarense|||sxti,alexandrium tamarense sxti dino taxon sxt gene taxon gene association saxitoxin cyanobacterial cyanobacteria dinoflagellate alexandrium saxitoxin biosynthesis paralytic shellfish poisoning sxta phylogeny phylogenetic dinoflagellates biosynthesis toxin cyano taxon cyano taxon dino taxon dino taxon biological process toxin sxt gene biological process biological process dino taxon biological process unvalidated
205,temperature,ENV_FACTOR,sxti,SXT_GENE,environment_gene_regulation,0.221781093215781,0.221781093215781,0.236374886525246,0.1998904032515835,0.2841247576152576,0.4986844974390927,0.6404687833629065,1,76.92010653298476,10.0,10,4,2.418386599825717,0.2083333333333333,616,44,14,Unvalidated,unvalidated_candidate,saxitoxin; pyrodinium; dinoflagellate; alexandrium; saxitoxin_biosynthesis; paralytic_shellfish_poisoning; sxta; pyrodinium_bahamense; dinoflagellates; biosynthesis,TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; SXT_GENE; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,,dino_pre2016,temperature,sxti,sxti|||temperature,temperature sxti env factor sxt gene environment gene regulation saxitoxin pyrodinium dinoflagellate alexandrium saxitoxin biosynthesis paralytic shellfish poisoning sxta pyrodinium bahamense dinoflagellates biosynthesis toxin dino taxon dino taxon dino taxon biological process toxin sxt gene dino taxon dino taxon biological process unvalidated
206,aphanizomenon,CYANO_TAXON,sxtd,SXT_GENE,cyano_gene_transfer_signal,0.2200424291857893,0.2200424291857893,0.2244297898016827,0.2134613882619494,0.3476716660430248,0.5085362006839742,0.7306864872761283,1,77.51922313534816,9.0,9,5,2.259611567674079,0.3,338,26,13,Unvalidated,unvalidated_candidate,saxitoxin; cyanobacteria; paralytic_shellfish_toxins; mass_spectrometry; dinoflagellates; cyanobacterium; paralytic_shellfish_poisoning; sxta; cylindrospermopsis,TOXIN; CYANO_TAXON; TOXIN; DETECTION_METHOD; DINO_TAXON; CYANO_TAXON; TOXIN; SXT_GENE; CYANO_TAXON,,dino_pre2016,aphanizomenon,sxtd,aphanizomenon|||sxtd,aphanizomenon sxtd cyano taxon sxt gene cyano gene transfer signal saxitoxin cyanobacteria paralytic shellfish toxins mass spectrometry dinoflagellates cyanobacterium paralytic shellfish poisoning sxta cylindrospermopsis toxin cyano taxon toxin detection method dino taxon cyano taxon toxin sxt gene cyano taxon unvalidated
207,nutrients,ENV_FACTOR,sxtg,SXT_GENE,environment_gene_regulation,0.2199413301489438,0.2199413301489438,0.1080615415280146,0.3877610130803377,0.3262730618714219,0.4608470123714722,0.8345117176717654,1,187.366121319885,43.0,22,4,5.483060659942499,0.44,1296,36,36,Validated,unvalidated_candidate,saxitoxin; dinoflagellate; alexandrium; paralytic_shellfish_toxins; dinoflagellates; paralytic_shellfish_poisoning; alexandrium_minutum; nutrient; toxin_production; gymnodinium; gymnodinium_catenatum; transcriptome; alexandrium_fundyense; pyrodinium; gonyautoxin; bloom; nitrogen; expression; pyrodinium_bahamense; toxicity,TOXIN; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; TOXIN; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,"nutrients may influence or regulate sxtg, supported by bridge concepts including saxitoxin, dinoflagellate, alexandrium, paralytic_shellfish_toxins, dinoflagellates.",dino_pre2016,nutrients,sxtg,nutrients|||sxtg,nutrients sxtg env factor sxt gene environment gene regulation saxitoxin dinoflagellate alexandrium paralytic shellfish toxins dinoflagellates paralytic shellfish poisoning alexandrium minutum nutrient toxin production gymnodinium gymnodinium catenatum transcriptome alexandrium fundyense pyrodinium gonyautoxin bloom nitrogen expression pyrodinium bahamense toxicity toxin dino taxon dino taxon toxin dino taxon toxin dino taxon env factor biological process dino taxon dino taxon biological process dino taxon dino taxon toxin env factor env factor biological process dino taxon biological process nutrients may influence or regulate sxtg supported by bridge concepts including saxitoxin dinoflagellate alexandrium paralytic shellfish toxins dinoflagellates. validated
208,aphanizomenon,CYANO_TAXON,sxtb,SXT_GENE,cyano_gene_transfer_signal,0.2197364608023171,0.2197364608023171,0.1953459602241246,0.2563222116696059,0.3187563468919961,0.4895587763015543,0.7306864872761283,1,107.68663297842195,16.0,12,6,2.907832618243235,0.3870967741935484,442,26,17,Unvalidated,unvalidated_candidate,cyanobacterial; cyanobacteria; dinoflagellate; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; evolution; bloom; toxin_biosynthesis; paralytic_shellfish_poisoning; sxta; biosynthesis,CYANO_TAXON; CYANO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS,,dino_pre2016,aphanizomenon,sxtb,aphanizomenon|||sxtb,aphanizomenon sxtb cyano taxon sxt gene cyano gene transfer signal cyanobacterial cyanobacteria dinoflagellate dinoflagellates saxitoxin paralytic shellfish toxins evolution bloom toxin biosynthesis paralytic shellfish poisoning sxta biosynthesis cyano taxon cyano taxon dino taxon dino taxon toxin toxin biological process env factor biological process toxin sxt gene biological process unvalidated
209,gtx,TOXIN,gene_loss,BIOLOGICAL_PROCESS,process_toxin_association,0.2190130281643367,0.2190130281643367,0.271268077064571,0.1406304548139854,0.3110303923749839,0.5074093280992131,0.6849964725830916,1,42.90775642941724,4.0,4,4,0.9660733366598376,0.0975609756097561,234,39,6,Unvalidated,unvalidated_candidate,saxitoxin; cyanobacteria; nitrogen; biosynthesis,TOXIN; CYANO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS,,dino_pre2016,gtx,gene loss,gene loss|||gtx,gtx gene loss toxin biological process process toxin association saxitoxin cyanobacteria nitrogen biosynthesis toxin cyano taxon env factor biological process unvalidated
210,alexandrium_tamarense,DINO_TAXON,sxtb,SXT_GENE,taxon_gene_association,0.217958282037141,0.217958282037141,0.1961343594289017,0.2506941659495,0.2214414352534812,0.5010156780568998,0.7570579389238076,1,119.2709672672714,19.0,14,6,3.4074134581971074,0.2456140350877192,918,54,17,Unvalidated,unvalidated_candidate,cyanobacterial; cyanobacteria; dinoflagellate; sxta; dinoflagellates; saxitoxin; paralytic_shellfish_toxins; evolution; toxin_production; bloom; toxin_biosynthesis; paralytic_shellfish_poisoning; nutrient; biosynthesis,CYANO_TAXON; CYANO_TAXON; DINO_TAXON; SXT_GENE; DINO_TAXON; TOXIN; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS,,dino_pre2016,alexandrium tamarense,sxtb,alexandrium tamarense|||sxtb,alexandrium tamarense sxtb dino taxon sxt gene taxon gene association cyanobacterial cyanobacteria dinoflagellate sxta dinoflagellates saxitoxin paralytic shellfish toxins evolution toxin production bloom toxin biosynthesis paralytic shellfish poisoning nutrient biosynthesis cyano taxon cyano taxon dino taxon sxt gene dino taxon toxin toxin biological process biological process env factor biological process toxin env factor biological process unvalidated
211,nitrate,ENV_FACTOR,sxt_genes,SXT_GENE,environment_gene_regulation,0.2178052182040456,0.2178052182040456,0.1682113432544687,0.2921960306284109,0.1555806385264793,0.4631623097726197,0.7576633432965086,1,151.873380846806,34.0,16,5,3.868062972422601,0.3137254901960784,1110,37,30,Validated,unvalidated_candidate,saxitoxin; dinoflagellate; alexandrium; dinoflagellates; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; cyanobacteria; pyrodinium; toxicity; alexandrium_tamarense; gymnodinium; bloom; alexandrium_catenella; light; gymnodinium_catenatum; pyrodinium_bahamense,TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; CYANO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; DINO_TAXON; DINO_TAXON,,dino_pre2016,nitrate,sxt genes,nitrate|||sxt genes,nitrate sxt genes env factor sxt gene environment gene regulation saxitoxin dinoflagellate alexandrium dinoflagellates paralytic shellfish toxins paralytic shellfish poisoning cyanobacteria pyrodinium toxicity alexandrium tamarense gymnodinium bloom alexandrium catenella light gymnodinium catenatum pyrodinium bahamense toxin dino taxon dino taxon dino taxon toxin toxin cyano taxon dino taxon biological process dino taxon dino taxon env factor dino taxon env factor dino taxon dino taxon validated
212,sxtg,SXT_GENE,nitrogen_limitation,ENV_FACTOR,environment_gene_regulation,0.2177289116748232,0.2177289116748232,0.1538916355973437,0.3134848257910423,0.4750580832898382,0.4854932730682504,0.6804674326203578,1,123.3544110708695,19.0,16,5,4.015043373272594,0.4324324324324324,612,36,17,Unvalidated,unvalidated_candidate,alexandrium; dinoflagellate; nutrient; cyanobacteria; paralytic_shellfish_toxins; alexandrium_fundyense; climate; toxicity; bloom; toxin_biosynthesis; paralytic_shellfish_poisoning; nitrogen; phosphorus; expression; dinoflagellates; biosynthesis,DINO_TAXON; DINO_TAXON; ENV_FACTOR; CYANO_TAXON; TOXIN; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,,dino_pre2016,sxtg,nitrogen limitation,nitrogen limitation|||sxtg,sxtg nitrogen limitation sxt gene env factor environment gene regulation alexandrium dinoflagellate nutrient cyanobacteria paralytic shellfish toxins alexandrium fundyense climate toxicity bloom toxin biosynthesis paralytic shellfish poisoning nitrogen phosphorus expression dinoflagellates biosynthesis dino taxon dino taxon env factor cyano taxon toxin dino taxon env factor biological process env factor biological process toxin env factor env factor biological process dino taxon biological process unvalidated
213,cyanobacterial,CYANO_TAXON,alexandrium_affine,DINO_TAXON,cross_taxa_association,0.2152021814632245,0.2152021814632245,0.2764441761529314,0.1233391894286643,0.1613091054128068,0.5061084373252024,0.6290307220192775,1,43.39309275522058,5.0,5,3,1.2157771468410594,0.0961538461538461,306,51,6,Unvalidated,unvalidated_candidate,alexandrium; dinoflagellate; light; hplc; nutrient,DINO_TAXON; DINO_TAXON; ENV_FACTOR; DETECTION_METHOD; ENV_FACTOR,,dino_pre2016,cyanobacterial,alexandrium affine,alexandrium affine|||cyanobacterial,cyanobacterial alexandrium affine cyano taxon dino taxon cross taxa association alexandrium dinoflagellate light hplc nutrient dino taxon dino taxon env factor detection method env factor unvalidated
214,alexandrium_catenella,DINO_TAXON,sxtu,SXT_GENE,taxon_gene_association,0.2131834080453517,0.2131834080453517,0.1761586224545822,0.268720586431506,0.2715014386085965,0.4633392423388379,0.6966156558713884,1,124.84621682385252,18.0,16,6,3.968562957380812,0.2909090909090909,1050,50,21,Unvalidated,unvalidated_candidate,saxitoxin; cyanobacteria; cyanobacterial; paralytic_shellfish_toxins; dinoflagellate; sxt_genes; mass_spectrometry; saxitoxin_biosynthesis; gymnodinium; dinoflagellates; paralytic_shellfish_poisoning; gymnodinium_catenatum; sxta; expression; phylogenetic; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; SXT_GENE; DETECTION_METHOD; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,,dino_pre2016,alexandrium catenella,sxtu,alexandrium catenella|||sxtu,alexandrium catenella sxtu dino taxon sxt gene taxon gene association saxitoxin cyanobacteria cyanobacterial paralytic shellfish toxins dinoflagellate sxt genes mass spectrometry saxitoxin biosynthesis gymnodinium dinoflagellates paralytic shellfish poisoning gymnodinium catenatum sxta expression phylogenetic biosynthesis toxin cyano taxon cyano taxon toxin dino taxon sxt gene detection method biological process dino taxon dino taxon toxin dino taxon sxt gene biological process biological process biological process unvalidated
