Source,Source_Type,Target,Target_Type,Hypothesis_Class,Node2Vec_Score,Node2Vec_Rank,AdamicAdar_Score,AdamicAdar_Rank,Jaccard_Score,Jaccard_Rank,Common_Neighbors,Bridge_Nodes,Bridge_Types,Training_Graph,Candidate_Status,Embedding_Coverage,Pair_Key,Temporal_Outcome,Interpretation,Primary_Rank,Primary_Score,Primary_Method,Search_Text
nutrient,ENV_FACTOR,sxtu,SXT_GENE,environment_gene_regulation,0.1859558735461229,420,3.4070024671665524,182,0.2413793103448276,254,14,saxitoxin; cyanobacteria; cyanobacterial; paralytic_shellfish_toxins; dinoflagellate; gymnodinium; saxitoxin_biosynthesis; dinoflagellates; paralytic_shellfish_poisoning; gymnodinium_catenatum; sxta; expression; phylogenetic; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; TOXIN; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,1,nutrient|||sxtu,Not observed post-2015,"The relationship between nutrient and sxtu was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as saxitoxin, cyanobacteria, cyanobacterial, paralytic shellfish toxins, dinoflagellate. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",182,3.4070024671665524,Adamic–Adar,nutrient sxtu env_factor sxt_gene environment_gene_regulation saxitoxin; cyanobacteria; cyanobacterial; paralytic_shellfish_toxins; dinoflagellate; gymnodinium; saxitoxin_biosynthesis; dinoflagellates; paralytic_shellfish_poisoning; gymnodinium_catenatum; sxta; expression; phylogenetic; biosynthesis toxin; cyano_taxon; cyano_taxon; toxin; dino_taxon; dino_taxon; biological_process; dino_taxon; toxin; dino_taxon; sxt_gene; biological_process; biological_process; biological_process
alexandrium_ostenfeldii,DINO_TAXON,aphanizomenon,CYANO_TAXON,cross_taxa_association,0.2036898032270809,403,3.4069871538918104,186,0.3333333333333333,143,14,saxitoxin; dinoflagellate; paralytic_shellfish_poisoning; paralytic_shellfish_toxins; alexandrium; dinoflagellates; hplc; mass_spectrometry; cyanobacterial; toxicity; gymnodinium; bloom; phylogeny; phylogenetic,TOXIN; DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; DETECTION_METHOD; DETECTION_METHOD; CYANO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,1,alexandrium_ostenfeldii|||aphanizomenon,Not observed post-2015,"The relationship between alexandrium ostenfeldii and aphanizomenon was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as saxitoxin, dinoflagellate, paralytic shellfish poisoning, paralytic shellfish toxins, alexandrium. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",186,3.4069871538918104,Adamic–Adar,alexandrium_ostenfeldii aphanizomenon dino_taxon cyano_taxon cross_taxa_association saxitoxin; dinoflagellate; paralytic_shellfish_poisoning; paralytic_shellfish_toxins; alexandrium; dinoflagellates; hplc; mass_spectrometry; cyanobacterial; toxicity; gymnodinium; bloom; phylogeny; phylogenetic toxin; dino_taxon; toxin; toxin; dino_taxon; dino_taxon; detection_method; detection_method; cyano_taxon; biological_process; dino_taxon; env_factor; biological_process; biological_process
sxt_genes,SXT_GENE,climate,ENV_FACTOR,environment_gene_regulation,0.3148497300047335,255,3.3851978854758733,187,0.358974358974359,114,14,alexandrium; dinoflagellate; saxitoxin; dinoflagellates; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; cyanobacterial; cyanobacteria; toxicity; sxtg; bloom; toxin_biosynthesis; sxta; biosynthesis,DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; TOXIN; CYANO_TAXON; CYANO_TAXON; BIOLOGICAL_PROCESS; SXT_GENE; ENV_FACTOR; BIOLOGICAL_PROCESS; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,1,climate|||sxt_genes,Not observed post-2015,"The relationship between sxt genes and climate was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as alexandrium, dinoflagellate, saxitoxin, dinoflagellates, paralytic shellfish toxins. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",187,3.3851978854758733,Adamic–Adar,sxt_genes climate sxt_gene env_factor environment_gene_regulation alexandrium; dinoflagellate; saxitoxin; dinoflagellates; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; cyanobacterial; cyanobacteria; toxicity; sxtg; bloom; toxin_biosynthesis; sxta; biosynthesis dino_taxon; dino_taxon; toxin; dino_taxon; toxin; toxin; cyano_taxon; cyano_taxon; biological_process; sxt_gene; env_factor; biological_process; sxt_gene; biological_process
gtx,TOXIN,transcription,BIOLOGICAL_PROCESS,process_toxin_association,0.2939249337878548,281,3.3777502763451785,188,0.3181818181818182,172,14,alexandrium; saxitoxin; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; gymnodinium; gymnodinium_catenatum; dinoflagellates; alexandrium_fundyense; saxitoxin_biosynthesis; bloom; alexandrium_catenella; alexandrium_minutum; biosynthesis,DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,1,gtx|||transcription,Not observed post-2015,"The relationship between gtx and transcription was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as alexandrium, saxitoxin, paralytic shellfish toxins, dinoflagellate, paralytic shellfish poisoning. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",188,3.3777502763451785,Adamic–Adar,gtx transcription toxin biological_process process_toxin_association alexandrium; saxitoxin; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; gymnodinium; gymnodinium_catenatum; dinoflagellates; alexandrium_fundyense; saxitoxin_biosynthesis; bloom; alexandrium_catenella; alexandrium_minutum; biosynthesis dino_taxon; toxin; toxin; dino_taxon; toxin; dino_taxon; dino_taxon; dino_taxon; dino_taxon; biological_process; env_factor; dino_taxon; dino_taxon; biological_process
cyanobacterium,CYANO_TAXON,alexandrium_tamiyavanichii,DINO_TAXON,cross_taxa_association,0.3584715722168044,181,3.3521736340191217,189,0.3255813953488372,155,14,alexandrium; dinoflagellate; hplc; saxitoxin; paralytic_shellfish_poisoning; dinoflagellates; cyanobacteria; paralytic_shellfish_toxins; toxicity; toxin_production; saxitoxin_biosynthesis; alexandrium_minutum; sxta; biosynthesis,DINO_TAXON; DINO_TAXON; DETECTION_METHOD; TOXIN; TOXIN; DINO_TAXON; CYANO_TAXON; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,1,alexandrium_tamiyavanichii|||cyanobacterium,Not observed post-2015,"The relationship between cyanobacterium and alexandrium tamiyavanichii was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as alexandrium, dinoflagellate, hplc, saxitoxin, paralytic shellfish poisoning. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",189,3.3521736340191217,Adamic–Adar,cyanobacterium alexandrium_tamiyavanichii cyano_taxon dino_taxon cross_taxa_association alexandrium; dinoflagellate; hplc; saxitoxin; paralytic_shellfish_poisoning; dinoflagellates; cyanobacteria; paralytic_shellfish_toxins; toxicity; toxin_production; saxitoxin_biosynthesis; alexandrium_minutum; sxta; biosynthesis dino_taxon; dino_taxon; detection_method; toxin; toxin; dino_taxon; cyano_taxon; toxin; biological_process; biological_process; biological_process; dino_taxon; sxt_gene; biological_process
sxtg,SXT_GENE,irradiance,ENV_FACTOR,environment_gene_regulation,0.1980682439430653,412,3.3516008673345614,190,0.3255813953488372,155,14,alexandrium; paralytic_shellfish_toxins; dinoflagellate; dinoflagellates; saxitoxin; paralytic_shellfish_poisoning; alexandrium_minutum; alexandrium_fundyense; toxicity; gymnodinium; toxin_production; bloom; gymnodinium_catenatum; nutrient,DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; ENV_FACTOR,dino_pre2016,unvalidated_candidate,1,irradiance|||sxtg,Subsequently represented,"The relationship between sxtg and irradiance was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as alexandrium, paralytic shellfish toxins, dinoflagellate, dinoflagellates, saxitoxin. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",190,3.3516008673345614,Adamic–Adar,sxtg irradiance sxt_gene env_factor environment_gene_regulation alexandrium; paralytic_shellfish_toxins; dinoflagellate; dinoflagellates; saxitoxin; paralytic_shellfish_poisoning; alexandrium_minutum; alexandrium_fundyense; toxicity; gymnodinium; toxin_production; bloom; gymnodinium_catenatum; nutrient dino_taxon; toxin; dino_taxon; dino_taxon; toxin; toxin; dino_taxon; dino_taxon; biological_process; dino_taxon; biological_process; env_factor; dino_taxon; env_factor
sxtg,SXT_GENE,lyngbya,CYANO_TAXON,cyano_gene_transfer_signal,0.2718214896071544,314,3.3508555616872697,191,0.3255813953488372,155,14,cyanobacteria; dinoflagellates; saxitoxin; cyanobacterial; paralytic_shellfish_toxins; pyrodinium; alexandrium; toxicity; toxin_production; gymnodinium; bloom; paralytic_shellfish_poisoning; sxta; biosynthesis,CYANO_TAXON; DINO_TAXON; TOXIN; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,1,lyngbya|||sxtg,Not observed post-2015,"The relationship between sxtg and lyngbya was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as cyanobacteria, dinoflagellates, saxitoxin, cyanobacterial, paralytic shellfish toxins. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",191,3.3508555616872697,Adamic–Adar,sxtg lyngbya sxt_gene cyano_taxon cyano_gene_transfer_signal cyanobacteria; dinoflagellates; saxitoxin; cyanobacterial; paralytic_shellfish_toxins; pyrodinium; alexandrium; toxicity; toxin_production; gymnodinium; bloom; paralytic_shellfish_poisoning; sxta; biosynthesis cyano_taxon; dino_taxon; toxin; cyano_taxon; toxin; dino_taxon; dino_taxon; biological_process; biological_process; dino_taxon; env_factor; toxin; sxt_gene; biological_process
alexandrium_fundyense,DINO_TAXON,lyngbya,CYANO_TAXON,cross_taxa_association,0.2235046823095063,383,3.3425712900019904,192,0.25,238,14,dinoflagellates; saxitoxin; cyanobacteria; paralytic_shellfish_toxins; cyanobacterial; alexandrium; toxicity; toxin_production; gymnodinium; bloom; paralytic_shellfish_poisoning; hplc; sxta; biosynthesis,DINO_TAXON; TOXIN; CYANO_TAXON; TOXIN; CYANO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; TOXIN; DETECTION_METHOD; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,1,alexandrium_fundyense|||lyngbya,Not observed post-2015,"The relationship between alexandrium fundyense and lyngbya was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as dinoflagellates, saxitoxin, cyanobacteria, paralytic shellfish toxins, cyanobacterial. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",192,3.3425712900019904,Adamic–Adar,alexandrium_fundyense lyngbya dino_taxon cyano_taxon cross_taxa_association dinoflagellates; saxitoxin; cyanobacteria; paralytic_shellfish_toxins; cyanobacterial; alexandrium; toxicity; toxin_production; gymnodinium; bloom; paralytic_shellfish_poisoning; hplc; sxta; biosynthesis dino_taxon; toxin; cyano_taxon; toxin; cyano_taxon; dino_taxon; biological_process; biological_process; dino_taxon; env_factor; toxin; detection_method; sxt_gene; biological_process
dinoflagellate,DINO_TAXON,planktothrix,CYANO_TAXON,cross_taxa_association,0.3420155032275876,213,3.267335824779744,193,0.1688311688311688,358,13,saxitoxin; cyanobacterial; cyanobacteria; aphanizomenon; paralytic_shellfish_toxins; pyrodinium; alexandrium; cylindrospermopsis; toxicity; gymnodinium; anabaena; paralytic_shellfish_poisoning; dinoflagellates,TOXIN; CYANO_TAXON; CYANO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; CYANO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON,dino_pre2016,unvalidated_candidate,1,dinoflagellate|||planktothrix,Not observed post-2015,"The relationship between dinoflagellate and planktothrix was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as saxitoxin, cyanobacterial, cyanobacteria, aphanizomenon, paralytic shellfish toxins. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",193,3.267335824779744,Adamic–Adar,dinoflagellate planktothrix dino_taxon cyano_taxon cross_taxa_association saxitoxin; cyanobacterial; cyanobacteria; aphanizomenon; paralytic_shellfish_toxins; pyrodinium; alexandrium; cylindrospermopsis; toxicity; gymnodinium; anabaena; paralytic_shellfish_poisoning; dinoflagellates toxin; cyano_taxon; cyano_taxon; cyano_taxon; toxin; dino_taxon; dino_taxon; cyano_taxon; biological_process; dino_taxon; cyano_taxon; toxin; dino_taxon
saxitoxin_biosynthesis,BIOLOGICAL_PROCESS,sxtb,SXT_GENE,gene_process_association,0.4414390545470271,84,3.213085657739236,194,0.2826086956521739,211,13,cyanobacterial; cyanobacteria; dinoflagellate; sxtg; sxta; dinoflagellates; saxitoxin; evolution; toxin_production; toxin_biosynthesis; paralytic_shellfish_poisoning; nutrient; biosynthesis,CYANO_TAXON; CYANO_TAXON; DINO_TAXON; SXT_GENE; SXT_GENE; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,1,saxitoxin_biosynthesis|||sxtb,Subsequently represented,"The relationship between saxitoxin biosynthesis and sxtb was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as cyanobacterial, cyanobacteria, dinoflagellate, sxtg, sxta. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",194,3.213085657739236,Adamic–Adar,saxitoxin_biosynthesis sxtb biological_process sxt_gene gene_process_association cyanobacterial; cyanobacteria; dinoflagellate; sxtg; sxta; dinoflagellates; saxitoxin; evolution; toxin_production; toxin_biosynthesis; paralytic_shellfish_poisoning; nutrient; biosynthesis cyano_taxon; cyano_taxon; dino_taxon; sxt_gene; sxt_gene; dino_taxon; toxin; biological_process; biological_process; biological_process; toxin; env_factor; biological_process
anabaena,CYANO_TAXON,sxti,SXT_GENE,cyano_gene_transfer_signal,0.5233320864457865,39,3.188760285348124,195,0.3513513513513513,126,13,saxitoxin; cyanobacterial; cyanobacteria; pyrodinium; dinoflagellate; alexandrium; saxitoxin_biosynthesis; paralytic_shellfish_poisoning; sxta; phylogeny; phylogenetic; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,1,anabaena|||sxti,Not observed post-2015,"The relationship between anabaena and sxti was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as saxitoxin, cyanobacterial, cyanobacteria, pyrodinium, dinoflagellate. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",195,3.188760285348124,Adamic–Adar,anabaena sxti cyano_taxon sxt_gene cyano_gene_transfer_signal saxitoxin; cyanobacterial; cyanobacteria; pyrodinium; dinoflagellate; alexandrium; saxitoxin_biosynthesis; paralytic_shellfish_poisoning; sxta; phylogeny; phylogenetic; dinoflagellates; biosynthesis toxin; cyano_taxon; cyano_taxon; dino_taxon; dino_taxon; dino_taxon; biological_process; toxin; sxt_gene; biological_process; biological_process; dino_taxon; biological_process
bloom,ENV_FACTOR,sxti,SXT_GENE,environment_gene_regulation,0.344676867674468,203,3.1839112099429334,196,0.1969696969696969,318,13,saxitoxin; cyanobacterial; cyanobacteria; pyrodinium; dinoflagellate; alexandrium; paralytic_shellfish_poisoning; sxta; phylogeny; phylogenetic; pyrodinium_bahamense; dinoflagellates; biosynthesis,TOXIN; CYANO_TAXON; CYANO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,1,bloom|||sxti,Subsequently represented,"The relationship between bloom and sxti was identified as a candidate missing link in the pre-2016 dinoflagellate knowledge graph. Historical graph connectivity includes bridge concepts such as saxitoxin, cyanobacterial, cyanobacteria, pyrodinium, dinoflagellate. This relationship should be interpreted as a literature-derived hypothesis rather than experimental evidence of a biological mechanism.",196,3.1839112099429334,Adamic–Adar,bloom sxti env_factor sxt_gene environment_gene_regulation saxitoxin; cyanobacterial; cyanobacteria; pyrodinium; dinoflagellate; alexandrium; paralytic_shellfish_poisoning; sxta; phylogeny; phylogenetic; pyrodinium_bahamense; dinoflagellates; biosynthesis toxin; cyano_taxon; cyano_taxon; dino_taxon; dino_taxon; dino_taxon; toxin; sxt_gene; biological_process; biological_process; dino_taxon; dino_taxon; biological_process
