Source,Target,Relation,Source_Type,Target_Type,Weight,Paper_Count,Paper_IDs,Years,Edge_Key,Transfer_Match
alexandrium tamarense,toxic algal,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TOXIN_PHENOTYPE,4,4,P033;P151,2013;2015,"('alexandrium tamarense', 'toxic algal')",0
alexandrium tamarense,toxin components,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TOXIN_PHENOTYPE,4,4,P064;P211,2005,"('alexandrium tamarense', 'toxin components')",0
alexandrium tamarense,toxin composition profiles,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TOXIN_PHENOTYPE,4,4,P046;P193,1996,"('alexandrium tamarense', 'toxin composition profiles')",0
alexandrium tamarense,toxin concentration,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TOXIN_PHENOTYPE,4,4,P064;P211,2005,"('alexandrium tamarense', 'toxin concentration')",0
alexandrium tamarense,toxins accumulated,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TOXIN_PHENOTYPE,4,4,P064;P211,2005,"('alexandrium tamarense', 'toxins accumulated')",0
alexandrium tamarense,toxins c1,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TOXIN_PHENOTYPE,4,4,P046;P193,1996,"('alexandrium tamarense', 'toxins c1')",0
alexandrium tamarense,toxins produced,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;SPECIES,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,4,4,P111;P241,2001;2009,"('alexandrium tamarense', 'toxins produced')",0
alexandrium tamarense,toxins varied,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TOXIN_PHENOTYPE,4,4,P046;P193,1996,"('alexandrium tamarense', 'toxins varied')",0
alexandrium tamarense species,alexandrium tamarense species complex,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TAXON,4,4,P044;P127;P151;P191,2014;2015,"('alexandrium tamarense species', 'alexandrium tamarense species complex')",0
alexandrium tamarense species,toxin profile,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TAXON,4,4,P044;P191,2014,"('alexandrium tamarense species', 'toxin profile')",0
alexandrium tamarense species complex,toxin profile,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TAXON,4,4,P044;P191,2014,"('alexandrium tamarense species complex', 'toxin profile')",0
all toxins,nitrogen limitation,SEMANTIC_CO_OCCURS,ENV_FACTOR;PHRASE_TOXIN_PHENOTYPE,PHRASE_ENVIRONMENT;PHRASE_TOXIN_PHENOTYPE,4,4,P041;P188,1990,"('all toxins', 'nitrogen limitation')",0
all toxins,nutrient limitation,SEMANTIC_CO_OCCURS,ENV_FACTOR;PHRASE_ENVIRONMENT,PHRASE_TOXIN_PHENOTYPE,4,4,P041;P188,1990,"('all toxins', 'nutrient limitation')",0
all toxins,phosphorus limitation,SEMANTIC_CO_OCCURS,ENV_FACTOR;PHRASE_TOXIN_PHENOTYPE,PHRASE_OTHER;PHRASE_TOXIN_PHENOTYPE,4,4,P041;P188,1990,"('all toxins', 'phosphorus limitation')",0
all toxins,toxin content,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P041;P188,1990,"('all toxins', 'toxin content')",0
all toxins,toxin profile,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P041;P188,1990,"('all toxins', 'toxin profile')",0
amidinotransferase,gymnodinium catenatum,SEMANTIC_CO_OCCURS,GENE_DOMAIN,PHRASE_TAXON;SPECIES,4,4,P119;P120,2013;2015,"('amidinotransferase', 'gymnodinium catenatum')",0
amidinotransferase,saxitoxin biosynthesis,SEMANTIC_CO_OCCURS,BIOLOGICAL_MECHANISM;GENE_DOMAIN,GENE_DOMAIN;PHRASE_TOXIN_PHENOTYPE,4,4,P119;P120,2013;2015,"('amidinotransferase', 'saxitoxin biosynthesis')",0
biosynthesis in dinoflagellates,gene transfer,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS;PHRASE_GENE_MECHANISM,PHRASE_BIOSYNTHESIS,4,4,P117;P120,2013,"('biosynthesis in dinoflagellates', 'gene transfer')",0
biosynthesis in dinoflagellates,horizontal gene transfer,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS;PHRASE_BIOSYNTHESIS,PHRASE_BIOSYNTHESIS;PHRASE_GENE_MECHANISM,4,4,P117;P120,2013,"('biosynthesis in dinoflagellates', 'horizontal gene transfer')",0
biosynthetic pathways,nitrogen limitation,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,ENV_FACTOR;PHRASE_ENVIRONMENT,4,4,P041;P188,1990,"('biosynthetic pathways', 'nitrogen limitation')",0
biosynthetic pathways,nutrient limitation,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,ENV_FACTOR;PHRASE_ENVIRONMENT,4,4,P041;P188,1990,"('biosynthetic pathways', 'nutrient limitation')",0
biosynthetic pathways,phosphorus limitation,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,ENV_FACTOR;PHRASE_OTHER,4,4,P041;P188,1990,"('biosynthetic pathways', 'phosphorus limitation')",0
biosynthetic pathways,toxin content,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,PHRASE_TOXIN_PHENOTYPE;TOXIN,4,4,P041;P188,1990,"('biosynthetic pathways', 'toxin content')",0
biosynthetic pathways,toxin profile,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,PHRASE_TOXIN_PHENOTYPE;TOXIN,4,4,P041;P188,1990,"('biosynthetic pathways', 'toxin profile')",0
c toxins,paralytic shellfish toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P050;P197,2012,"('c toxins', 'paralytic shellfish toxins')",0
c toxins,toxin profile,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P050;P197,2012,"('c toxins', 'toxin profile')",0
catenatum and pyrodinium,gymnodinium catenatum,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TAXON,4,4,P119;P234,2007;2015,"('catenatum and pyrodinium', 'gymnodinium catenatum')",0
catenatum and pyrodinium,pyrodinium bahamense,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TAXON,4,4,P119;P234,2007;2015,"('catenatum and pyrodinium', 'pyrodinium bahamense')",0
catenatum and pyrodinium bahamense,gymnodinium catenatum,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TAXON,4,4,P119;P234,2007;2015,"('catenatum and pyrodinium bahamense', 'gymnodinium catenatum')",0
catenatum and pyrodinium bahamense,pyrodinium bahamense,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TAXON,4,4,P119;P234,2007;2015,"('catenatum and pyrodinium bahamense', 'pyrodinium bahamense')",0
cellular toxin content,toxin composition,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P086;P110,1994;2012,"('cellular toxin content', 'toxin composition')",0
comparative paralytic shellfish toxin,gymnodinium,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TOXIN_PHENOTYPE,4,4,P056;P065;P203;P212,2004;2005,"('comparative paralytic shellfish toxin', 'gymnodinium')",0
comparative paralytic shellfish toxin,paralytic shellfish toxin profiles,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,4,4,P056;P065;P203;P212,2004;2005,"('comparative paralytic shellfish toxin', 'paralytic shellfish toxin profiles')",0
comparative paralytic shellfish toxin,shellfish toxin profiles,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,4,4,P056;P065;P203;P212,2004;2005,"('comparative paralytic shellfish toxin', 'shellfish toxin profiles')",0
concentrations of nitrate,toxin production,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_ENVIRONMENT,4,4,P092;P107,2004;2007,"('concentrations of nitrate', 'toxin production')",0
dcstx,toxin accumulation,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE;TOXIN,4,4,P053;P200,2006,"('dcstx', 'toxin accumulation')",0
decarbamoyl saxitoxin,toxin profile,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P057;P204,2015,"('decarbamoyl saxitoxin', 'toxin profile')",0
decarbamoylsaxitoxin,gymnodinium catenatum,SEMANTIC_CO_OCCURS;SPECIES_ASSOCIATED_WITH_TOXIN,SPECIES;TOXIN,PHRASE_TAXON;TOXIN,4,4,P066;P213,2003,"('decarbamoylsaxitoxin', 'gymnodinium catenatum')",0
determine the presence,gymnodinium catenatum,SEMANTIC_CO_OCCURS,PHRASE_OTHER;SPECIES,PHRASE_OTHER;PHRASE_TAXON,4,4,P057;P204,2015,"('determine the presence', 'gymnodinium catenatum')",0
determine the presence,paralytic shellfish toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_OTHER,4,4,P057;P204,2015,"('determine the presence', 'paralytic shellfish toxins')",0
determine the presence,toxin profile,SEMANTIC_CO_OCCURS,PHRASE_OTHER;TOXIN,PHRASE_OTHER;PHRASE_TOXIN_PHENOTYPE,4,4,P057;P204,2015,"('determine the presence', 'toxin profile')",0
differences in toxin,dinoflagellates,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TOXIN_PHENOTYPE,4,4,P030;P041;P078;P188,1990;1999;2012,"('differences in toxin', 'dinoflagellates')",0
differences in toxin,nitrogen limitation,SEMANTIC_CO_OCCURS,ENV_FACTOR;PHRASE_TOXIN_PHENOTYPE,PHRASE_ENVIRONMENT;PHRASE_TOXIN_PHENOTYPE,4,4,P041;P188,1990,"('differences in toxin', 'nitrogen limitation')",0
differences in toxin,nutrient limitation,SEMANTIC_CO_OCCURS,ENV_FACTOR;PHRASE_ENVIRONMENT,PHRASE_TOXIN_PHENOTYPE,4,4,P041;P188,1990,"('differences in toxin', 'nutrient limitation')",0
differences in toxin,phosphorus limitation,SEMANTIC_CO_OCCURS,ENV_FACTOR;PHRASE_TOXIN_PHENOTYPE,PHRASE_OTHER;PHRASE_TOXIN_PHENOTYPE,4,4,P041;P188,1990,"('differences in toxin', 'phosphorus limitation')",0
differences in toxin,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P030;P041;P078;P188,1990;1999;2012,"('differences in toxin', 'saxitoxin')",0
differences in toxin,toxin profile,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P041;P188,1990,"('differences in toxin', 'toxin profile')",0
dinoflagellate alexandrium catenella,toxin accumulation,SEMANTIC_CO_OCCURS,PHRASE_TAXON;TOXIN,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,4,4,P053;P200,2006,"('dinoflagellate alexandrium catenella', 'toxin accumulation')",0
dinoflagellate alexandrium catenella,toxin composition,SEMANTIC_CO_OCCURS,PHRASE_TAXON;TOXIN,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,4,4,P053;P200,2006,"('dinoflagellate alexandrium catenella', 'toxin composition')",0
dinoflagellate alexandrium fundyense,nitrogen limitation,SEMANTIC_CO_OCCURS,ENV_FACTOR;PHRASE_ENVIRONMENT,PHRASE_TAXON,4,4,P041;P188,1990,"('dinoflagellate alexandrium fundyense', 'nitrogen limitation')",0
dinoflagellate alexandrium fundyense,nutrient limitation,SEMANTIC_CO_OCCURS,ENV_FACTOR;PHRASE_ENVIRONMENT,PHRASE_TAXON,4,4,P041;P188,1990,"('dinoflagellate alexandrium fundyense', 'nutrient limitation')",0
dinoflagellate alexandrium fundyense,phosphorus limitation,SEMANTIC_CO_OCCURS,ENV_FACTOR;PHRASE_OTHER,PHRASE_TAXON,4,4,P041;P188,1990,"('dinoflagellate alexandrium fundyense', 'phosphorus limitation')",0
dinoflagellate alexandrium fundyense,toxin content,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TAXON,4,4,P041;P188,1990,"('dinoflagellate alexandrium fundyense', 'toxin content')",0
dinoflagellate alexandrium tamarense,toxin content,SEMANTIC_CO_OCCURS,PHRASE_TAXON;TOXIN,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,4,4,P092;P108,2004;2006,"('dinoflagellate alexandrium tamarense', 'toxin content')",0
dinoflagellate alexandrium tamarense,toxin production,SEMANTIC_CO_OCCURS,PHRASE_TAXON;TOXIN,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,4,4,P092;P108,2004;2006,"('dinoflagellate alexandrium tamarense', 'toxin production')",0
dinoflagellate gymnodinium,gonyautoxins,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,4,4,P055;P057;P202;P204,2015,"('dinoflagellate gymnodinium', 'gonyautoxins')",0
dinoflagellate gymnodinium,gymnodinium catenatum graham,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TAXON,4,4,P055;P066;P202;P213,2003;2015,"('dinoflagellate gymnodinium', 'gymnodinium catenatum graham')",0
dinoflagellate gymnodinium,neosaxitoxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,4,4,P055;P057;P202;P204,2015,"('dinoflagellate gymnodinium', 'neosaxitoxin')",0
dinoflagellate gymnodinium catenatum,gonyautoxins,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,4,4,P055;P057;P202;P204,2015,"('dinoflagellate gymnodinium catenatum', 'gonyautoxins')",0
dinoflagellate gymnodinium catenatum,gymnodinium catenatum graham,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TAXON,4,4,P055;P066;P202;P213,2003;2015,"('dinoflagellate gymnodinium catenatum', 'gymnodinium catenatum graham')",0
dinoflagellate gymnodinium catenatum,neosaxitoxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,4,4,P055;P057;P202;P204,2015,"('dinoflagellate gymnodinium catenatum', 'neosaxitoxin')",0
dinoflagellates,emerging psts,SEMANTIC_CO_OCCURS,PHRASE_TAXON;TAXON_GROUP,PHRASE_TOXIN_PHENOTYPE,4,4,P057;P204,2015,"('dinoflagellates', 'emerging psts')",0
dinoflagellates,fed with the toxic,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TOXIN_PHENOTYPE,4,4,P053;P064;P200;P211,2005;2006,"('dinoflagellates', 'fed with the toxic')",0
dinoflagellates,gymnodinium catenatum has,SEMANTIC_CO_OCCURS,PHRASE_TAXON;TAXON_GROUP,PHRASE_TAXON,4,4,P057;P204,2015,"('dinoflagellates', 'gymnodinium catenatum has')",0
dinoflagellates,microg stx,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TOXIN_PHENOTYPE,4,4,P030;P152;P238;P239,2004;2006;2010;2012,"('dinoflagellates', 'microg stx')",0
distinct toxin,toxin composition,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P042;P189,2006,"('distinct toxin', 'toxin composition')",0
distinct toxin profiles,toxin composition,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P042;P189,2006,"('distinct toxin profiles', 'toxin composition')",0
dominant toxins,gonyautoxins,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P041;P050;P188;P197,1990;2012,"('dominant toxins', 'gonyautoxins')",0
dominant toxins,nitrogen limitation,SEMANTIC_CO_OCCURS,ENV_FACTOR;PHRASE_ENVIRONMENT,PHRASE_TOXIN_PHENOTYPE,4,4,P041;P188,1990,"('dominant toxins', 'nitrogen limitation')",0
dominant toxins,nutrient limitation,SEMANTIC_CO_OCCURS,ENV_FACTOR;PHRASE_ENVIRONMENT,PHRASE_TOXIN_PHENOTYPE,4,4,P041;P188,1990,"('dominant toxins', 'nutrient limitation')",0
dominant toxins,phosphorus limitation,SEMANTIC_CO_OCCURS,ENV_FACTOR;PHRASE_OTHER,PHRASE_TOXIN_PHENOTYPE,4,4,P041;P188,1990,"('dominant toxins', 'phosphorus limitation')",0
dominant toxins,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P041;P046;P188;P193,1990;1996,"('dominant toxins', 'saxitoxin')",0
dominant toxins,toxin content,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P041;P188,1990,"('dominant toxins', 'toxin content')",0
down-regulated,paralytic shellfish toxins,SEMANTIC_CO_OCCURS,REGULATION_EXPRESSION;TOXIN,PHRASE_TOXIN_PHENOTYPE;REGULATION_EXPRESSION,4,4,P047;P194,2014,"('down-regulated', 'paralytic shellfish toxins')",0
each toxin,gymnodinium catenatum,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;SPECIES,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,4,4,P055;P202,2015,"('each toxin', 'gymnodinium catenatum')",0
each toxin,nitrogen limitation,SEMANTIC_CO_OCCURS,ENV_FACTOR;PHRASE_TOXIN_PHENOTYPE,PHRASE_ENVIRONMENT;PHRASE_TOXIN_PHENOTYPE,4,4,P041;P188,1990,"('each toxin', 'nitrogen limitation')",0
each toxin,nutrient limitation,SEMANTIC_CO_OCCURS,ENV_FACTOR;PHRASE_ENVIRONMENT,PHRASE_TOXIN_PHENOTYPE,4,4,P041;P188,1990,"('each toxin', 'nutrient limitation')",0
each toxin,phosphorus limitation,SEMANTIC_CO_OCCURS,ENV_FACTOR;PHRASE_TOXIN_PHENOTYPE,PHRASE_OTHER;PHRASE_TOXIN_PHENOTYPE,4,4,P041;P188,1990,"('each toxin', 'phosphorus limitation')",0
each toxin,toxin content,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P041;P188,1990,"('each toxin', 'toxin content')",0
emerging psts,toxin profile,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P057;P204,2015,"('emerging psts', 'toxin profile')",0
fed with the toxic,gonyautoxins,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P053;P064;P200;P211,2005;2006,"('fed with the toxic', 'gonyautoxins')",0
fed with the toxic,paralytic shellfish poisoning,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P053;P064;P200;P211,2005;2006,"('fed with the toxic', 'paralytic shellfish poisoning')",0
fed with the toxic,paralytic shellfish toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,4,4,P053;P064;P200;P211,2005;2006,"('fed with the toxic', 'paralytic shellfish toxins')",0
fed with the toxic,toxic dinoflagellate,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,4,4,P053;P064;P200;P211,2005;2006,"('fed with the toxic', 'toxic dinoflagellate')",0
fed with the toxic,toxic dinoflagellate alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,4,4,P053;P064;P200;P211,2005;2006,"('fed with the toxic', 'toxic dinoflagellate alexandrium')",0
fed with the toxic,toxin accumulation,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P053;P200,2006,"('fed with the toxic', 'toxin accumulation')",0
fed with the toxic,toxin composition,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P053;P200,2006,"('fed with the toxic', 'toxin composition')",0
fed with the toxic,toxin profile,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P053;P200,2006,"('fed with the toxic', 'toxin profile')",0
gene transfer,saxitoxin biosynthesis in dinoflagellates,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS;PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,4,4,P117;P120,2013,"('gene transfer', 'saxitoxin biosynthesis in dinoflagellates')",0
gene transfer,saxitoxin synthesis,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS;PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,4,4,P120;P126,2011;2013,"('gene transfer', 'saxitoxin synthesis')",0
gene transfer,species of cyanobacteria,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS;PHRASE_TAXON,PHRASE_GENE_MECHANISM;PHRASE_TAXON,4,4,P117;P126,2011;2013,"('gene transfer', 'species of cyanobacteria')",0
gene transfer,toxin analogues,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS;PHRASE_GENE_MECHANISM,PHRASE_TOXIN_PHENOTYPE,4,4,P124;P126,2008;2011,"('gene transfer', 'toxin analogues')",0
genes associated,paralytic shellfish toxins,SEMANTIC_CO_OCCURS,PHRASE_GENE_MECHANISM;TOXIN,PHRASE_GENE_MECHANISM;PHRASE_TOXIN_PHENOTYPE,4,4,P047;P194,2014,"('genes associated', 'paralytic shellfish toxins')",0
genes associated,toxin content,SEMANTIC_CO_OCCURS,PHRASE_GENE_MECHANISM;TOXIN,PHRASE_GENE_MECHANISM;PHRASE_TOXIN_PHENOTYPE,4,4,P047;P194,2014,"('genes associated', 'toxin content')",0
genus alexandrium,gonyautoxins,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,4,4,P042;P058;P189;P205,2006;2015,"('genus alexandrium', 'gonyautoxins')",0
genus alexandrium,phylogeny,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TAXON,4,4,P012;P058;P119;P205,2014;2015,"('genus alexandrium', 'phylogeny')",0
genus alexandrium,toxin composition,SEMANTIC_CO_OCCURS,PHRASE_TAXON;TOXIN,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,4,4,P042;P189,2006,"('genus alexandrium', 'toxin composition')",0
gonyautoxins,marine dinoflagellate gymnodinium,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,4,4,P055;P057;P202;P204,2015,"('gonyautoxins', 'marine dinoflagellate gymnodinium')",0
gonyautoxins,marine dinoflagellate gymnodinium catenatum,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,4,4,P055;P057;P202;P204,2015,"('gonyautoxins', 'marine dinoflagellate gymnodinium catenatum')",0
gonyautoxins,nitrogen,ENV_FACTOR_ASSOCIATED_WITH_TOXIN,TOXIN,ENV_FACTOR,4,4,P041;P093;P188;P214,1990;2000;2014,"('gonyautoxins', 'nitrogen')",0
gonyautoxins,nutrient limitation,ENV_FACTOR_ASSOCIATED_WITH_TOXIN;SEMANTIC_CO_OCCURS,TOXIN,ENV_FACTOR;PHRASE_ENVIRONMENT,4,4,P041;P188,1990,"('gonyautoxins', 'nutrient limitation')",0
gonyautoxins,paralytic toxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P055;P058;P202;P205,2015,"('gonyautoxins', 'paralytic toxin')",0
gonyautoxins,phosphorus limitation,ENV_FACTOR_ASSOCIATED_WITH_TOXIN;SEMANTIC_CO_OCCURS,TOXIN,ENV_FACTOR;PHRASE_OTHER,4,4,P041;P188,1990,"('gonyautoxins', 'phosphorus limitation')",0
gonyautoxins,toxin analogues,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P053;P055;P200;P202,2006;2015,"('gonyautoxins', 'toxin analogues')",0
growth and toxin,toxin composition,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P086;P110,1994;2012,"('growth and toxin', 'toxin composition')",0
growth and toxin production,toxin composition,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P086;P110,1994;2012,"('growth and toxin production', 'toxin composition')",0
growth and toxin production,toxin profile,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;TOXIN,PHRASE_TOXIN_PHENOTYPE,4,4,P093;P110,2000;2012,"('growth and toxin production', 'toxin profile')",0
gymnodinium,neosaxitoxin,SEMANTIC_CO_OCCURS,TAXON_GROUP,TOXIN,4,4,P055;P057;P202;P204,2015,"('gymnodinium', 'neosaxitoxin')",0
gymnodinium,paralytic shellfish toxin profiles,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TOXIN_PHENOTYPE,4,4,P056;P065;P203;P212,2004;2005,"('gymnodinium', 'paralytic shellfish toxin profiles')",0
gymnodinium,paralytic toxin,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TOXIN_PHENOTYPE,4,4,P055;P106;P178;P202,2010;2014;2015,"('gymnodinium', 'paralytic toxin')",0
gymnodinium,shellfish toxin profiles,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TOXIN_PHENOTYPE,4,4,P056;P065;P203;P212,2004;2005,"('gymnodinium', 'shellfish toxin profiles')",0
gymnodinium catenatum,gymnodinium catenatum and pyrodinium,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TAXON,4,4,P119;P234,2007;2015,"('gymnodinium catenatum', 'gymnodinium catenatum and pyrodinium')",0
gymnodinium catenatum,marine toxins,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TOXIN_PHENOTYPE,4,4,P057;P204,2015,"('gymnodinium catenatum', 'marine toxins')",0
gymnodinium catenatum,presence of c3,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_OTHER,4,4,P048;P195,2014,"('gymnodinium catenatum', 'presence of c3')",0
gymnodinium catenatum,pst-producing dinoflagellate,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE;SPECIES,PHRASE_TAXON;PHRASE_TOXIN_PHENOTYPE,4,4,P061;P208,2004,"('gymnodinium catenatum', 'pst-producing dinoflagellate')",0
gymnodinium catenatum,strains of alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TAXON;SPECIES,PHRASE_TAXON,4,4,P023;P119,2011;2015,"('gymnodinium catenatum', 'strains of alexandrium')",0
gymnodinium catenatum,stx-producing,SEMANTIC_CO_OCCURS,SPECIES;TOXIN_PHENOTYPE,PHRASE_TAXON;TOXIN_PHENOTYPE,4,4,P023;P119,2011;2015,"('gymnodinium catenatum', 'stx-producing')",0
